route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
065487011:RE,107,"RE","RE-COMBS","",3,,000000,000000
065487132:RE,107,"RE","RE-SAVIGNY","",3,,000000,000000
065487135:RE,107,"RE","RE-BOISSENART","",3,,00E6FF,000000
065487060:SOL,107,"SOL#","SOLDIESE","",3,,BF9900,FFFFFF
065487100:Tzen1,107,"Tzen1","Tzen1","",3,,99FF00,000000
065487110:SOLSCOL,107,"SOL SCOL","SOL SCOLAIRE","",3,,000000,FFFFFF
065487174:SI,107,"SI#","SI DIESE","",3,,000000,FFFFFF
065487110:SOL,107,"SOL","SOL","",3,,FF8000,000000
065487123:RE,107,"RE","RE-MOISSY","",3,,00E6FF,000000
065487126:LA,107,"LA","LACLAUDE BERNARD","",3,,E6E68E,000000
065487174:LA,107,"LA#","LA-DIESE","",3,,CE6C8E,000000
065487128:LA,107,"LA","LACHANTELOUP","",3,,000000,000000
065487060:FA,107,"FA#","FA-DIESE","",3,,000000,000000
065487060:FA-LYCEE,107,"FA-LYCEE","FA-LYCEE","",3,,B2FF00,000000
065487127:MI,107,"MI","MI-LIEUSAINT","",3,,00B200,FFFFFF
065487174:MI,107,"MI#","MI DIESE","",3,,000000,FFFFFF
065487129:MI,107,"MI","MI-MOISSY","",3,,00B200,FFFFFF
065487131:MI,107,"MI","MI-SAVIGNY","",3,,00B200,FFFFFF
065487013:MI,107,"MI","MI-COMBS","",3,,00B200,FFFFFF
063063111:111,642,"111","111","",3,,C00007,FFFFFF
063063011:11GARE,642,"11 GARE","11 GARE","",3,,D49C13,000000
063063011:11B,642,"11B","11 B","",3,,E95D0F,FFFFFF
063063011:11A,642,"11A","11 A","",3,,E95D0F,FFFFFF
063063009:109,642,"109","109","",3,,C00007,FFFFFF
063063006:06,274,"06","06","",3,,F2FA00,000000
063063001:01,642,"01","01","",3,,64CA00,FFFFFF
063063001:101,642,"101","101","",3,,C00007,FFFFFF
063063009:09,642,"09","09","",3,,7F1518,FFFFFF
063063021:21,642,"21","21","",3,,004A99,FFFFFF
063063009:SB9MCha,642,"SB 9M Cha","SHOP'BUS 9M CHAILLY","",3,,000000,FFFFFF
063063009:SB9CCSt,642,"SB 9CC St","SHOP'BUS 9CC ST SAUVEUR","",3,,000000,FFFFFF
063063009:SB9MSt,642,"SB 9M St","SHOP'BUS 9M ST SAUVEUR","",3,,000000,FFFFFF
063063009:SB9MPer,642,"SB 9M Per","SHOP'BUS 9M PERTHES","",3,,000000,FFFFFF
063063009:SB9CCAr,642,"SB 9CC Ar","SHOP'BUS 9CC ARBONNE","",3,,000000,FFFFFF
063063022:22B,642,"22B","22B","",3,,0084A8,FFFFFF
063063022:22A,642,"22A","22A","",3,,0084A8,FFFFFF
063063021:SB21CC,642,"SB 21CC","SHOP'BUS 21CC","",3,,000000,FFFFFF
063063011:SB11CC,642,"SB 11CC","SHOP'BUS 11CC","",3,,000000,FFFFFF
066066025:Fd,364,"Fd","Fd","",3,,009036,FFFFFF
066066025:F,364,"F","F","",3,,009036,FFFFFF
066066024:E,364,"E","E","",3,,EA690A,FFFFFF
066066033:HMEL,364,"HMEL","HMEL","",3,,F19979,000000
066066032:HDAM,364,"HDAM","HDAM","",3,,F19979,000000
066066036:G,364,"G","G","",3,,99CF5A,000000
066066022:C,364,"C","C","",3,,D39D00,000000
066066021:B,364,"B","B","",3,,FFEC00,000000
066066020:A,364,"A","A","",3,,E20019,FFFFFF
066066023:D,364,"D","D","",3,,0069B2,FFFFFF
066487077:CITA,531,"CITA","CITA","",3,,1AC7FF,000000
066066022:Cd,364,"Cd","Cd","",3,,D39D00,000000
066066030:J,364,"J","J","",3,,162883,FFFFFF
066066007:S3,364,"S3","S3 SCOLAIRE","",3,,47E8FF,000000
066066007:S2,364,"S2","S2 SCOLAIRE","",3,,FA0FFA,000000
066066007:S1,364,"S1","S1 SCOLAIRE","",3,,FF8C0D,000000
066066021:S6,364,"S6","S6 SCOLAIRE","",3,,F2B8FF,000000
066066036:S5,364,"S5","S5 SCOLAIRE","",3,,2EF019,000000
066066003:S4,364,"S4","S4 SCOLAIRE","",3,,F7F017,000000
066066023:L,364,"L","L","",3,,ED87B1,000000
066066027:K,364,"K","K","",3,,7F408E,FFFFFF
066066030:Jd,364,"Jd","Jd","",3,,162883,FFFFFF
066066034:O,364,"O","O","",3,,E20079,FFFFFF
066066026:N,364,"N","N","",3,,009DE0,000000
066066027:M,364,"M","M","",3,,B1C800,000000
018018013:202,604,"202","202","",3,,A6FF00,000000
018018012:203,604,"203","203","",3,,4DFFFF,000000
018018010:201,604,"201","201","",3,,00FF66,000000
018018005:18-05,604,"18-05","18-05","",3,,8080FF,000000
018018011:18-11B,604,"18-11B","18-11B","",3,,FF8C00,000000
227227003:227-03,434,"227-03","227-03","",3,,4DFF00,000000
227227001:227-06,434,"227-06","227-06","",3,,BF26FF,000000
227227002:227-02B,434,"227-02B","227-02B","",3,,000000,FFFFFF
227227001:227-01,434,"227-01","227-01","",3,,FF0000,FFFFFF
227227002:227-02A,434,"227-02A","227-02A","",3,,000000,FFFFFF
013013016:16,747,"16","16","",3,,000000,FFFFFF
013013015:15,747,"15","15","",3,,97BF0D,000000
013013012:12,753,"12","12","",3,,000000,FFFFFF
013013018:18,746,"18","18","",3,,DB006B,FFFFFF
013013022:22,746,"22","22","",3,,008A2F,FFFFFF
013013020:20,753,"20","20","",3,,9F4690,FFFFFF
013013019:19,753,"19","19","",3,,E1021D,FFFFFF
013013011:11,753,"11","11","",3,,1EA230,FFFFFF
013013004:04,753,"04","04","",3,,91127C,FFFFFF
013013003:03,753,"03","03","",3,,FAE91A,000000
013013001:01,753,"01","01","",3,,E180AD,000000
013013005:05,753,"05","05","",3,,69ADDB,000000
013013010:10,753,"10","10","",3,,6ABD9F,000000
013013008:08,753,"08","08","",3,,20A12E,FFFFFF
013013006:06,746,"06","06","",3,,F29000,000000
013013023:23,753,"23","23","",3,,9D9FA1,000000
013013100:A,507,"A","A","",3,,E1001A,FFFFFF
013013089:89,753,"89","89","",3,,FCEA18,000000
013013079:79,753,"79","79","",3,,000000,FFFFFF
013013101:B,507,"B","B","",3,,007BC0,FFFFFF
013013102:E,507,"E","E","",3,,009A4D,FFFFFF
013013104:D,507,"D","D","",3,,F1A811,000000
013013105:C,507,"C","C","",3,,EC81AE,000000
013013059:59,753,"59","59","",3,,000000,FFFFFF
013013026:26,753,"26","26","",3,,E675A7,000000
013013025:25,753,"25","25","",3,,A05599,FFFFFF
013013024:24,753,"24","24","",3,,9FD2C5,000000
013013029:29,753,"29","29","",3,,E1021D,FFFFFF
013013049:49,753,"49","49","",3,,000000,FFFFFF
013013039:39,753,"39","39","",3,,000000,FFFFFF
013013030:30,753,"30","30","",3,,8ECCC1,000000
039039103:39-103,101,"39-103","39-103 St-Rémy-lès-Chevreuse - Dampierre - Cernay-la-Ville","",3,,000000,FFFFFF
039039012:39-12,101,"39-12","39-12 Versailles - Guyancourt - Magny-les-Hameaux","",3,,000000,FFFFFF
039039013:39-13,101,"39-13","39-13 St-Rémy-lès-Chevreuse - Limours","",3,,000000,FFFFFF
039039010:39-10,101,"39-10","39-10 St-Rémy-lès-Chevreuse - Domaine St-Paul","",3,,000000,FFFFFF
039039702:39-07B,101,"39-07 B","39-07 B Longvilliers - Collège des 3 Moulins","",3,,000000,FFFFFF
039039703:39-07C,101,"39-07 C","39-07 C Bures-sur-Yvette - Collège des Goussons","",3,,000000,FFFFFF
039039704:39-07D,101,"39-07 D","39-07 D Gometz-le-Châtel - Collège des Goussons","",3,,000000,FFFFFF
039039281:39-28A,101,"39-28 A","39-28 A St-Maurice - Courson - Fontenay - Collège J. Monnet","",3,,000000,FFFFFF
039039282:39-28B,101,"39-28 B","39-28 B St-Maurice - Vaugrigneuse - Collège J. Monnet","",3,,000000,FFFFFF
039039283:39-28C,101,"39-28 C","39-28 C Forges - Vaugrigneuse - Fontenay - Collège J. Monnet","",3,,000000,FFFFFF
039039027:39-27,101,"39-27","39-27 St-Rémy-lès-Chevreuse - Les Essarts-le-Roi","",3,,000000,FFFFFF
039039017:39-17,101,"39-17","39-17 St-Rémy-lès-Chevreuse - La Verrière","",3,,73FF00,000000
039039018:39-18,101,"39-18","39-18 Limours - Arpajon","",3,,FF4745,FFFFFF
039039203:39-203,101,"39-203","39-203 Cernay - Vieille-Eglise - Rambouillet","",3,,000000,FFFFFF
039039701:39-07A,101,"39-07 A","39-07 A St-Arnoult-en-Yvelines - Collège des 3 Moulins","",3,,000000,FFFFFF
039262260:260,101,"260","260 Versailles - Châteaufort","",3,,000000,FFFFFF
039262261:261,101,"261","261 Versailles - Buc/Haut-Pré","",3,,000000,FFFFFF
039262262:262,101,"262","262 Versailles - St-Rémy-lès-Chevreuse","",3,,000000,FFFFFF
039039032:13,361,"13","Mobicaps 13 Gif-sur-Yvette - Collège J. Adam - Lycée de la Vallée","",3,,75F0FF,000000
039039004:10,361,"10","Mobicaps 10 Gif-sur-Yvette - Buc","",3,,F5A6F7,000000
039039008:11,361,"11","Mobicaps 11 Gif-sur-Yvette - Chevry - Gif-sur-Yvette","",3,,12F55C,000000
039039019:12,361,"12","Mobicaps 12 Gif-sur-Yvette - Les Ulis","",3,,FFD600,000000
039039002:39-02,101,"39-02","39-02 St-Rémy-lès-Chevreuse - Gif-sur-Yvette","",3,,000000,FFFFFF
039039005:39-05,101,"39-05","39-05 Briis-sous-Forge - Montcouronne - Briis-sous-Forge","",3,,000000,FFFFFF
039039007:39-07,101,"39-07","39-07 Orsay - St-Arnoult-en-Yvelines","",3,,000000,FFFFFF
039039003:39-003,101,"39-003","39-003 St-Rémy-lès-Chevreuse - Dampierre - Rambouillet","",3,,000000,FFFFFF
039262263:263,101,"263","263 Versailles - St-Rémy-lès-Chevreuse (directe)","",3,,000000,FFFFFF
039262264:264,101,"264","264 Versailles - Buc/Audemars","",3,,000000,FFFFFF
039039307:307,101,"307","Express 307 Vélizy - Montigny-le-Bretonneux","",3,,1AC7FF,000000
039039284:39-28D,101,"39-28 D","39-28 D Briis-sous-Forge - Janvry - Collège J. Monnet","",3,,000000,FFFFFF
039039374:39-37C,101,"39-37 C","39-37 C Chevreuse - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039375:39-37D,101,"39-37 D","39-37 D St-Rémy-lès-Chevreuse - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039376:39-37E,101,"39-37 E","39-37 E Châteaufort - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039372:39-37B,101,"39-37 B","39-37 B Châtenay-Malabry - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039036:39-36,101,"39-36","39-36 Auffargis - Vieille-Eglise - Collège C. de Vivonne","",3,,000000,FFFFFF
039039371:39-37A,101,"39-37 A","39-37 A Sceaux - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039373:39-37AB,101,"39-37 AB","39-37 AB Buc (MLK/LFA) - Châtenay-Malabry - Sceaux","",3,,000000,FFFFFF
039039403:39-403,101,"39-403","39-403 St-Rémy-lès-Chevreuse - Rhodon - Chevreuse","",3,,000000,FFFFFF
039039001:Vanves,101,"Vanves","Navette de Vanves","",3,,000000,FFFFFF
039039221:X,285,"X","X Gare des Chantiers - Satory Parc d'Activités","",3,,000000,FFFFFF
039039038:39-38,101,"39-38","39-38 Angervilliers - Briis-sous-Forge","",3,,000000,FFFFFF
039039377:39-37F,101,"39-37 F","39-37 F Le Chesnay - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039378:39-37G,101,"39-37 G","39-37 G Versailles - Buc (MLK/LFA)","",3,,000000,FFFFFF
039039379:39-37H,101,"39-37 H","39-37 H Buc - Versailles (quartier St-Louis)","",3,,000000,FFFFFF
039039352:39-35B,101,"39-35 B","39-35 B Gif-sur-Yvette - St-Rémy-lès-Chevreuse - Chevreuse - Collège P. de Coubertin","",3,,000000,FFFFFF
039039293:39-29-3,101,"39-29-3","39-29-3 Briis-sous-Forges - Forges-les-Bains - Collège M. Vignaud","",3,,000000,FFFFFF
039039294:39-29-4,101,"39-29-4","39-29-4 Forges-les-Bains - Limours - Collège M. Vignaud","",3,,000000,FFFFFF
039039311:39-30A,101,"39-30 A","39-30 A Bruyères - Fontenay - Briis - Limours - Collège M. Vignaud/Lycée J. Verne","",3,,000000,FFFFFF
039039292:39-29-2,101,"39-29-2","39-29-2 Limours - Forges-les-Bains - Pecqueuse - Collège M. Vignaud","",3,,000000,FFFFFF
039039285:39-28E,101,"39-28 E","39-28 E Fontenay-les-Briis - Collège J. Monnet","",3,,000000,FFFFFF
039039286:39-28F,101,"39-28 F","39-28 F Limours - Forges - Vaugrigneuse - Collège J. Monnet","",3,,000000,FFFFFF
039039291:39-29-1,101,"39-29-1","39-29-1 Limours - Collège M. Vignaud","",3,,000000,FFFFFF
039039031:39-31,101,"39-31","39-31 Chevreuse - St-Rémy - St-Lambert - Montigny-le-Bretonneux","",3,,000000,FFFFFF
039039034:39-34,101,"39-34","39-34 Boulogne-Billancourt - Guyancourt","",3,,000000,FFFFFF
039039351:39-35A,101,"39-35 A","39-35 A Cernay - Choisel - Dampierre - Chevreuse - Collège P. de Coubertin","",3,,000000,FFFFFF
039039303:39-303,101,"39-303","39-303 St-Rémy-lès-Chevreuse - Rambouillet","",3,,000000,FFFFFF
039039312:39-30B,101,"39-30 B","39-30 B Pecqueuse - Forges - Limours - Collège M. Vignaud/Lycée J. Verne","",3,,000000,FFFFFF
039039313:39-30C,101,"39-30 C","39-30 C St-Arnoult - Bullion - Bonnelles - Collège M. Vignaud/Lycée J. Verne","",3,,000000,FFFFFF
039039314:39-30D,101,"39-30 D","39-30 D Gif - Gometz-la-Ville - Janvry - Briis - Collège M. Vignaud/Lycée J. Verne","",3,,000000,FFFFFF
015015021:21,282,"21","21","",3,,000000,FFFFFF
015015020:20,282,"20","20","",3,,000000,FFFFFF
015015023:23,282,"23","23","",3,,000000,000000
015015025:25,282,"25","25","",3,,000000,000000
015015024:24,282,"24","24","",3,,000000,000000
015015002:2,282,"2","2","",3,,000000,FFFFFF
015015010:10,282,"10","10","",3,,000000,000000
015015006:1,282,"1","1","",3,,000000,FFFFFF
015015011:11,282,"11","11","",3,,000000,000000
015015016:16,282,"16","16","",3,,000000,FFFFFF
015015014:14,282,"14","14","",3,,000000,FFFFFF
015015027:27,282,"27","27","",3,,000000,000000
015015001:6,282,"6","6","",3,,000000,FFFFFF
015078055:55,282,"55","55","",3,,000000,FFFFFF
015243007:7,282,"7","7","",3,,000000,FFFFFF
015015098:98,282,"98","98","",3,,000000,FFFFFF
015015019:9,282,"9","Express 9","",3,,000000,000000
015015054:54,282,"54","54 Poissy","",3,,000000,000000
015242004:4,282,"4","Mobilien 4","",3,,000000,000000
015015028:28,282,"28","28 Chanteloup les Vignes","",3,,000000,FFFFFF
015015050:50,282,"50","50","",3,,000000,000000
015015052:52,282,"52","52","",3,,000000,000000
015015051:51,282,"51","51","",3,,000000,000000
005005031:31,605,"31","31","",3,,000000,FFFFFF
005005022:22,605,"22","22","",3,,000000,FFFFFF
005005035:35,605,"35","35","",3,,000000,FFFFFF
005005040:40,605,"40","40","",3,,000000,FFFFFF
005005038:38,605,"38","38","",3,,000000,FFFFFF
005005009:09,605,"09","09","",3,,34B4E4,000000
005005002:02,605,"02","02","",3,,EC732B,FFFFFF
005005013:13,605,"13","13","",3,,000000,FFFFFF
005005021:21,605,"21","21","",3,,000000,FFFFFF
005005017:17,605,"17","17","",3,,000000,FFFFFF
005005060:60,605,"60","60","",3,,000000,FFFFFF
005005055:55,605,"55","55","",3,,000000,FFFFFF
005005061:61,605,"61","61","",3,,000000,FFFFFF
005005067:67,605,"67","67","",3,,1AC7FF,000000
005005065:65,605,"65","65","",3,,A9398A,FFFFFF
005005045:45,605,"45","45","",3,,000000,FFFFFF
005005041:41,605,"41","41","",3,,000000,FFFFFF
005005048:48,605,"48","48","",3,,000000,FFFFFF
005005051:51,605,"51","51","",3,,000000,FFFFFF
005005015:501,605,"501","501","",3,,00792C,FFFFFF
011011021:21,635,"21","21","",3,,000000,000000
011011322:3,385,"3","3","",3,,000000,FFFFFF
011011002:2,635,"2","2","",3,,F39200,000000
011011019:19,635,"19","Express 19","",3,,1AC7FF,000000
011011321:2,385,"2","2","",3,,000000,FFFFFF
011011032:32,635,"32","32","",3,,C88D7B,000000
011011033:33,635,"33","33","",3,,000000,FFFFFF
011011313:313,635,"313","313","",3,,95C11F,000000
011011311:311,635,"311","311","",3,,878787,000000
011011312:312,635,"312","312","",3,,312783,FFFFFF
011011014:14,635,"14","14","",3,,10823C,FFFFFF
011011017:17,635,"17","17","",3,,E20019,FFFFFF
011011013:13,635,"13","13","",3,,000000,000000
011011010:10,635,"10","10","",3,,A783BA,000000
011011012:12,635,"12","12","",3,,F088B6,000000
011011017:17S,635,"17S","17S","",3,,E6442E,FFFFFF
011011180:18,635,"18","18","",3,,E84E0F,FFFFFF
011011172:172,635,"172","172","",3,,000000,FFFFFF
011011170:170,635,"170","170","",3,,F29400,000000
011011171:171,635,"171","171","",3,,97BE0C,000000
011011034:34,635,"34","34","",3,,000000,FFFFFF
011011077:77,635,"77","77","",3,,6D1E7E,FFFFFF
011011009:9,635,"9","9","",3,,F3A814,000000
011011760:76,635,"76","76","",3,,000000,FFFFFF
011011071:71,635,"71","71","",3,,57585A,FFFFFF
011011750:75,635,"75","75","",3,,000000,FFFFFF
011195025:95-25,758,"95-25","95-25","",3,,000000,FFFFFF
011011320:N1,385,"N1","N1","",3,,000000,FFFFFF
011195024:95-24,758,"95-24","95-24","",3,,000000,FFFFFF
011195022:95-22,758,"95-22","95-22","",3,,000000,FFFFFF
011195023:95-23,758,"95-23","95-23","",3,,000000,FFFFFF
011011043:43,635,"43","43","",3,,0090D3,FFFFFF
011011005:5,635,"5","5","",3,,000000,000000
011011042:42,635,"42","42","",3,,95C11F,000000
011011323:4,385,"4","4","",3,,000000,FFFFFF
011011041:41,635,"41","41","",3,,1A171B,FFFFFF
011011324:6,385,"6","6","",3,,000000,FFFFFF
011011320:7,385,"7","7","",3,,000000,FFFFFF
011011512:512,635,"512","512","",3,,737629,FFFFFF
011011325:5,385,"5","5","",3,,000000,FFFFFF
011011511:511,635,"511","511","",3,,737629,FFFFFF
212212011:11,611,"11","11","",3,,009BAF,FFFFFF
212212012:12,898,"12","12","",3,,F2A912,000000
212212006:06,898,"06","06","",3,,000000,000000
212212002:02,898,"02","02","",3,,000000,FFFFFF
212212005:05,611,"05","05","",3,,E21B25,FFFFFF
212212014:14,611,"14","14","",3,,443087,FFFFFF
212212024:A1,611,"A1","A1","",3,,FFE80B,000000
212212024:A2,611,"A2","A2","",3,,009FE2,000000
212195018:9518,898,"9518","9518","",3,,1AC7FF,000000
212212017:17,611,"17","17","",3,,000000,000000
212212003:27,898,"27","27","",3,,1AC7FF,000000
016248025:25,14,"25","25","",3,,3399CC,000000
016248023:23,14,"23","23","",3,,5EFFD6,000000
016016034:34,295,"34","34","",3,,000000,000000
016016003:3,295,"3","3","",3,,33FF00,000000
016016017:17,295,"17","17","",3,,FFE600,000000
016016001:1,295,"1","1","",3,,19E6FF,000000
016016002:2,295,"2","2","",3,,000000,FFFFFF
016016018:18,295,"18","18","",3,,000000,FFFFFF
016016004:4,295,"4","4","",3,,80FF00,000000
016016514:7,295,"7","7","",3,,000000,000000
016016006:6,295,"6","6","",3,,000000,000000
016016009:9,295,"9","9","",3,,FF0000,FFFFFF
016016008:8,295,"8","8","",3,,B26600,FFFFFF
016016501:501,295,"501","501 Scolaire","",3,,FFCC00,000000
016016005:5,295,"5","5","",3,,FFE600,000000
016016503:503,295,"503","503 Scolaire","",3,,FF99CC,000000
016016502:502,295,"502","502 Scolaire","",3,,CC0033,FFFFFF
213113027:29,132,"29","29","",3,,000000,000000
213113027:30,132,"30","30","",3,,000000,FFFFFF
213113027:28,132,"28","28","",3,,00B0F0,000000
213213006:06,855,"06","06","",3,,000000,FFFFFF
213113027:27,132,"27","27","",3,,FF0000,FFFFFF
213213037:37,855,"37","37","",3,,F7941D,000000
213113469:469,132,"469","469","",3,,000000,000000
213213036:503,855,"503","503","",3,,107EB0,FFFFFF
213113460:460,132,"460","460","",3,,000000,000000
213327038:38,855,"38","38","",3,,12ACC0,000000
213213040:40,855,"40","40","",3,,FFCC00,000000
019248007:07,14,"07","07","",3,,000000,FFFFFF
019248006:06,14,"06","06","",3,,FF9900,000000
019019012:12,397,"12","12","",3,,000000,FFFFFF
019248010:10,14,"10","10","",3,,4D80FF,000000
019248002:02,14,"02","02","",3,,FF3333,FFFFFF
019019001:01,397,"01","01","",3,,000000,FFFFFF
019248004:04,14,"04","04","",3,,000000,FFFFFF
019248003:03,14,"03","03","",3,,FF66FF,000000
019019045:45,397,"45","45","",3,,000000,FFFFFF
019248026:26,14,"26","26","",3,,6D552B,FFFFFF
019019055:55,397,"55","55","",3,,000000,FFFFFF
019019054:54,397,"54","54","",3,,000000,FFFFFF
019248019:19,14,"19","19","",3,,33D9FF,000000
019248017:17,14,"17","17","",3,,AD8B0D,FFFFFF
019248022:22,14,"22","22","",3,,3333FF,FFFFFF
019248020:20,14,"20","20","",3,,000000,FFFFFF
012012018:18S,266,"18S","18S","",3,,000000,FFFFFF
012012018:18,266,"18","18","",3,,FFED00,000000
012012021:21,266,"21","21","",3,,000000,FFFFFF
012012009:9A,266,"9A","9A","",3,,0079BC,FFFFFF
012012021:21M,266,"21M","21M","",3,,FABF5F,000000
012012001:1,661,"1","1","",3,,1AC7FF,000000
012012008:08,661,"08","08","",3,,000000,FFFFFF
012012010:10,266,"10","10","",3,,000000,000000
012012016:16,661,"16","16","",3,,1AC7FF,000000
012012015:15,266,"15","15","",3,,1FA22E,FFFFFF
012012009:9AB,266,"9AB","9AB","",3,,0079BC,FFFFFF
012012035:R3-Sud,330,"R3-Sud","R3-Sud","",3,,000000,FFFFFF
012012035:R3-Nord,330,"R3-Nord","R3-Nord","",3,,000000,FFFFFF
012012030:R4,330,"R4","R4","",3,,92278F,FFFFFF
012012034:R6,330,"R6","R6","",3,,000000,FFFFFF
012012031:R5,330,"R5","R5","",3,,FECB09,000000
012012009:9D,266,"9D","9D","",3,,000000,FFFFFF
012012009:9B,266,"9B","9B","",3,,F18E00,000000
012012033:R1,330,"R1","R1","",3,,000000,FFFFFF
012012032:R2-Sud,330,"R2-Sud","R2-Sud","",3,,000000,FFFFFF
012012032:R2-Nord,330,"R2-Nord","R2-Nord","",3,,000000,FFFFFF
098098002:DIRECT2,896,"DIRECT 2","LE BUS DIRECT 2","",3,,000000,FFFFFF
098098001:DIRECT1,896,"DIRECT 1","LE BUS DIRECT 1","",3,,000000,FFFFFF
073073001:25,412,"25","25","",3,,000000,FFFFFF
098098003:DIRECT3,896,"DIRECT 3","LE BUS DIRECT 3","",3,,000000,FFFFFF
333575515:TRAVERSE,639,"TRAVERSE","LA TRAVERSE Brancion-Commerce","",3,,000000,FFFFFF
214214001:SAMOIS,422,"SAMOIS","SAMOIS","",3,,000000,FFFFFF
098098004:DIRECT4,896,"DIRECT 4","LE BUS DIRECT 4","",3,,000000,FFFFFF
208258008:208,387,"208","208","",3,,000000,FFFFFF
208258206:206,387,"206","206","",3,,000000,FFFFFF
208208001:A,388,"A","A","",3,,E80099,FFFFFF
208258210:210,387,"210","210","",3,,000000,FFFFFF
208258308:203,387,"203","203","",3,,000000,FFFFFF
208608019:19,118,"19","19","",3,,B2B212,000000
208258205:205,387,"205","205","",3,,000000,FFFFFF
208258204:204,387,"204","204","",3,,000000,FFFFFF
208208002:B,388,"B","B","",3,,99FF00,000000
208208012:G,388,"G","G","",3,,8019FF,FFFFFF
208208017:F,388,"F","F","",3,,00FF00,000000
208208017:L,388,"L","L","",3,,0000FF,FFFFFF
208208014:I,388,"I","I","",3,,FF9E3D,000000
208208007:Ea,388,"Ea","Ea","",3,,3495D5,000000
208208004:C,388,"C","C","",3,,CC99FF,000000
208208020:Emplet,388,"Emplet","Emplet Express","",3,,000000,FFFFFF
208208013:Eb,388,"Eb","Eb","",3,,3495D5,000000
050050023:23,127,"23","23","",3,,FF0000,FFFFFF
050050024:24,127,"24","24","",3,,000000,000000
050050020:20,127,"20","20","",3,,000000,FFFFFF
050050022:22,127,"22","22","",3,,FFE600,000000
050050024:24sco,127,"24sco","24 scolaire","",3,,A3CCFF,000000
050050036:36,127,"36","36","",3,,E600FF,FFFFFF
050050037:37,127,"37","37","",3,,33FF00,000000
050050025:25,127,"25","25","",3,,000000,FFFFFF
050050035:35,127,"35","35","",3,,33F2FF,000000
400400407:407,471,"407","407","",3,,81D4F1,000000
400400406:406,471,"406","406","",3,,834D48,FFFFFF
400400409:409,471,"409","409","",3,,00812C,FFFFFF
400400408:408,471,"408","408","",3,,00B59F,000000
400400405:405,471,"405","405","",3,,0088C6,FFFFFF
400400402:402,471,"402","402","",3,,E6001B,FFFFFF
400400401:401,471,"401","401","",3,,BAB1D7,000000
400400404:404,471,"404","404","",3,,99C400,000000
400400403:403,471,"403","403","",3,,F39900,000000
400400412:412,471,"412","412","",3,,676464,FFFFFF
400400420:420,471,"420","420","",3,,000000,FFFFFF
400400419:419,471,"419","419","",3,,FAC8A9,000000
400300510:510,471,"510","510","",3,,777677,FFFFFF
400400453:453,471,"453","453","",3,,A80983,FFFFFF
400400418:418,471,"418","418","",3,,B3DBA6,000000
400400414:414,471,"414","414","",3,,F28CBD,000000
400400413:413,471,"413","413","",3,,FFDD00,000000
400400416:416,471,"416","416","",3,,642165,FFFFFF
400400415:415,471,"415","415","",3,,71351D,FFFFFF
051377019:19,105,"19","19 Express","",3,,1AC7FF,000000
051177018:18,105,"18","18 Express","",3,,1AC7FF,000000
051051017:17,345,"17","17","",3,,B000FF,FFFFFF
051051023:23,377,"23","23","",3,,FF19FF,000000
051051022:22,377,"22","22","",3,,40FF8C,000000
051051021:21,377,"21","21","",3,,99FF19,000000
051051007:07,377,"07","07","",3,,80FFCC,000000
051051014:04,377,"04","04","",3,,FFA600,000000
051051002:02,377,"02","02","",3,,547D7B,FFFFFF
051051015:15,377,"15","15","",3,,CC004D,FFFFFF
051051013:13,377,"13","13","",3,,0DFFCC,000000
051051012:12,377,"12","12 Thorigny","",3,,CC4DFF,000000
051267024:24,377,"24","24","",3,,4DE6FF,000000
051051043:43,377,"43","43","",3,,996600,FFFFFF
051051042:42,377,"42","42","",3,,FF9900,000000
051051037:37,377,"37","37DL","",3,,FFF200,000000
051051047:47,377,"47","47","",3,,000000,FFFFFF
051051046:46,377,"46","46","",3,,8040FF,000000
051051044:44,377,"44","44","",3,,80CC00,000000
051051029:29,377,"29","29","",3,,00FF00,000000
051051026:26,377,"26","26","",3,,0080FF,000000
051051025:25,377,"25","25","",3,,FF0000,FFFFFF
051051035:35,377,"35","35","",3,,000000,FFFFFF
051051034:34,377,"34","34","",3,,5F1287,FFFFFF
051051032:32,377,"32","32","",3,,FF4D19,FFFFFF
014014038:38,339,"38","38","",3,,000000,000000
014014046:46,339,"46","46","",3,,000000,000000
014014034:34,339,"34","34","",3,,000000,FFFFFF
014014321:32ZA,339,"32ZA","32ZA","",3,,000000,FFFFFF
014014033:33,339,"33","33","",3,,000000,000000
014014047:47,339,"47","47","",3,,000000,000000
014195002:95-02,758,"95-02","95-02","",3,,000000,000000
014695008:FLEXO,339,"FLEXO","FLEXO","",3,,000000,FFFFFF
014195001:95-01,758,"95-01","95-01","",3,,000000,000000
014014049:49,339,"49","49","",3,,000000,FFFFFF
014014050:50,339,"50","50","",3,,000000,000000
014014320:32A,339,"32A","32A","",3,,000000,FFFFFF
014014121:121,339,"12.1","12.1","",3,,000000,FFFFFF
014014120:12ZI,339,"12ZI","12ZI","",3,,000000,FFFFFF
