,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name,distance
23887,StopPoint:29:2020,065487100:Tzen1,33535,CORBEIL ESSONNES GARE RER,LES PRES HAUTS,StopPoint:Node:1349414733,065487100:Tzen1,33535,Corbeil-Essonnes Gare RER,Les Prés Hauts,174.29966088953176
49972,StopPoint:53:2352,101261028:8,39975,Gare de Chelles Gournay,Vieux Moulin,StopPoint:Node:2642573026,101261028:8,39975,Gare de Chelles,Vieux Moulin,173.44355002062895
10534,StopPoint:3:1122,024309303:303,422695,Gare Moulin Galant,Papeterie,StopPoint:Node:5628562410,024309303:303,422695,Gare Moulin Galant,Papeterie,173.32984937938156
23888,StopPoint:29:2021,065487100:Tzen1,33536,LIEUSAINT  MOISSY GARE RER,LES PRES HAUTS,StopPoint:Node:1349414739,065487100:Tzen1,33536,Lieusaint - Moissy Gare RER,Les Prés Hauts,173.2718225996083
248,StopPoint:48:5136,003003201:201,16266,Rue de L'Avenue,Rue de Pontault,StopPoint:Node:2294746173,003003201:201,16266,Rue de l'Avenue,Rue de Pontault,173.03182170975217
58550,StopPoint:8760020:800:N152,800:N152,41525,CERGY LE HAUT NOCTILIEN,CERGY LE HAUT NOCTILIEN,StopPoint:Node:5979563787,800:N152,41525,Cergy-le-Haut RER,Gare de Cergy-le-Haut,172.54369907812247
58478,StopPoint:8760020:800:N150,800:N150,41525,CERGY LE HAUT NOCTILIEN,CERGY LE HAUT NOCTILIEN,StopPoint:Node:5979563787,800:N150,41525,Cergy-le-Haut RER,Gare de Cergy-le-Haut,172.54369907812247
58551,StopPoint:8760020:800:N152,800:N152,41525,PARIS SAINT-LAZARE NOCTILIEN,CERGY LE HAUT NOCTILIEN,StopPoint:Node:5979563787,800:N152,41525,Gare Saint-Lazare,Gare de Cergy-le-Haut,172.54369907812247
58479,StopPoint:8760020:800:N150,800:N150,41525,GARE ST LAZARE,CERGY LE HAUT NOCTILIEN,StopPoint:Node:5979563787,800:N150,41525,Gare Saint-Lazare,Gare de Cergy-le-Haut,172.54369907812247
33858,StopPoint:59:6591814,100100121:121,26101,MAIRIE DE MONTREUIL,LES MARNAUDES,StopPoint:Node:1778481277,100100121:121,26101,Mairie de Montreuil,Les Marnaudes,172.4641560440936
46697,StopPoint:59:6591814,100987756:N23,26101,CHATELET - HOTEL DE VILLE,LES MARNAUDES,StopPoint:Node:1778481277,100987756:N23,26101,Châtelet - Hôtel de Ville,Les Marnaudes,172.4641560440936
11711,StopPoint:50:264,027027011:11,25010,Erich Von Stroheim,Terrier Blanc,StopPoint:Node:5931775375,027027011:11,25010,Erich Von Stroheim,Terrier Blanc,172.170223867887
3251,StopPoint:21:226,011011013:13,13590,Gare de Meulan-Hardricourt,La Chamoiserie,StopPoint:Node:5743126149,011011013:13,13590,Gare de Meulan-Hardricourt,La Chamoiserie,171.78781190695824
52063,StopPoint:12:3597,208258210:210,16096,François 1er,Le Montoir 1,StopPoint:Node:6246446756,208258210:210,16096,François 1er (Fontainebleau),Vernou le Montoir 1,170.9776827608544
58437,StopPoint:8759181:800:N145,800:N145,411254,GARE DE RAMBOUILLET,VERSAILLES CHANTIERS NOCTILIEN,StopPoint:Node:406353244,800:N145,411254,Gare de l’Est,Gare des Chantiers,169.99745684172993
25440,StopPoint:46:10288,068913008:91308,3240,Ferme de Champigny,Ferme de Champigny,StopPoint:Node:4319819250,068913008:91308,3240,Ferme de Champigny,Ferme de Champigny,169.38067524418977
25751,StopPoint:46:10288,068913050:91350,3240,Gare RER,Ferme de Champigny,StopPoint:Node:4319819250,068913050:91350,3240,Gare d'Etrechy,Ferme de Champigny,169.38067524418977
54853,StopPoint:44:26273,233233703:703,427742,Gare de Drancy,Zone d'activité,StopPoint:Node:2524352866,233233703:703,427742,Gare de Drancy,Zone d'Activité,169.05906701863674
58068,StopPoint:8759062:800:N133,800:N133,411299,JUVISY NOCTILIEN,LES ARDOINES NOCTILIEN,StopPoint:Node:1906548125,800:N133,411299,Juvisy RER,Les Ardoines RER,168.21791492550403
10306,StopPoint:3:210,024024208:208,461990,Les Rochers,Chemin des Chèvres,StopPoint:Node:2288731410,024024208:208,461990,Ormoy - Les Rochers,Chemin des Chèvres,167.61155496556586
26146,StopPoint:54:515,084184014:184-014,7184,GARE DE MALESHERBES,GARE DE FONTAINEBLEAU AVON,StopPoint:Node:5783573585,084184014:184-014,7184,Gare de Malesherbes,Gare de Fontainebleau - Avon,167.32268254638606
35463,StopPoint:59:4658245,100100152:152,413097,ZAC DES TULIPES NORD,21EME SIECLE,StopPoint:Node:5246628927,100100152:152,413097,ZAC des Tulipes Nord,21e Siècle,166.90936005699035
19155,StopPoint:46:8879,055155001:DM151,2967,Porte d'Etampes,Le Petit Chilly,StopPoint:Node:5318124781,055155001:DM151,2967,Arpajon - Porte d'Étampes,Le Petit Chilly,166.72266488715695
58420,StopPoint:8759115:800:N145,800:N145,41519,GARE DE RAMBOUILLET,GARE MONTPARNASSE NOCTILIEN,StopPoint:Node:968151943,800:N145,41519,Gare de l’Est,Gare Montparnasse,166.429682444641
1568,StopPoint:22:354,005005067:67,35671,Gare Routière Paul Delouvrier,Mairie,StopPoint:Node:6178440899,005005067:67,35671,Gare Routière Paul Delouvrier,Mairie - Béhoust,166.0008406201021
3665,StopPoint:21:1298,011011077:77,427717,Gare de Saint Quentin En Yvelines,Terrier Blanc,StopPoint:Node:5931775375,011011077:77,427717,Gare de Saint-Quentin-en-Yvelines - Gare Routière Delouvrier,Terrier Blanc,164.848462891787
58178,StopPoint:8759493:800:N140,800:N140,411258,GARE DE L'EST NOCTILIEN,PANTIN NOCTILIEN,StopPoint:Node:933859832,800:N140,411258,Gare de l’Est,Pantin RER - Mairie,164.711430838516
57921,StopPoint:8798690:800:N130,800:N130,41439,GARE DE LYON NOCTILIEN,TERROIRS DE FRANCE CINECITE,StopPoint:Node:2013424504,800:N130,41439,Gare de Lyon,Terroirs de France,164.37977172975462
36509,StopPoint:59:4016820,100100177:177,24082,ZONE INDUSTRIELLE NORD,GERARD PHILIPE,StopPoint:Node:6272331029,100100177:177,24082,Zone Industrielle Nord,Gérard Philipe,163.29173875514482
58585,StopPoint:8760658:800:N154,800:N154,411277,MONTIGNY BEAUCHAMP NOCTILIEN,FRANCONVILLE LE PLESSIS BOUCHARD NOCT,StopPoint:Node:6080437267,800:N154,411277,Montigny–Beauchamp RER,Gare de Franconville - Le Plessis-Bouchard,163.26172204842595
58586,StopPoint:8760658:800:N154,800:N154,411277,PARIS SAINT-LAZARE NOCTILIEN,FRANCONVILLE LE PLESSIS BOUCHARD NOCT,StopPoint:Node:6080437267,800:N154,411277,Gare Saint-Lazare,Gare de Franconville - Le Plessis-Bouchard,163.26172204842595
58575,StopPoint:8760655:800:N154,800:N154,411276,MONTIGNY BEAUCHAMP NOCTILIEN,SAINT-GRATIEN NOCTILIEN,StopPoint:Node:5296341960,800:N154,411276,Montigny–Beauchamp RER,Berthie Albrecht,162.97983538763415
11513,StopPoint:50:439,027027005:5,25019,Gare routière P. Delouvrier,Le Stade,StopPoint:Node:5931773841,027027005:5,25019,Saint-Quentin en Yvelines - Gare Routière Paul Delouvrier,Le Stade,162.86768116128763
53041,StopPoint:14:2179,214214001:SAMOIS,4977,Lucien Cézard,St Aspais,StopPoint:Node:5866598011,214214001:SAMOIS,4977,Fontainebleau - Lucien Cézard,Saint-Aspais,162.23030971106934
45025,StopPoint:59:4293199,100100542:V1,29162,MAIRIE DE L'HAY-LES-ROSES,CROIX D'ARCUEIL,StopPoint:Node:2140174331,100100542:V1,29162,Mairie de L'Hay-les-Roses,Croix d'Arcueil,161.6957701134096
25253,StopPoint:46:14624,068068016:6816,3674,Gare RER,Les Acacias,StopPoint:Node:2349010006,068068016:6816,3674,Gare d'Etrechy,Les Acacias,161.49814178554317
1821,StopPoint:57:1012,006006010:1,21828,Gare d'Igny,Cimetière d'Orsay,StopPoint:Node:3842669990,006006010:1,21828,Gare d’Igny RER,Cimetière d'Orsay,161.06913059850865
31986,StopPoint:59:3926239,100100095:95,39725,PORTE DE VANVES,PORTE DE MONTMARTRE,StopPoint:Node:974091307,100100095:95,39725,Porte de Vanves,René Binet,160.39850234762292
14111,StopPoint:24:14760,039039403:39-403,4843,Petits Ponts École,Vallée,StopPoint:Node:5905124591,039039403:39-403,4843,Petits Ponts École,Vallée,160.2369636288871
30438,StopPoint:59:7376297,100100073:73,24256,LA GARENNE-COLOMBES - CHARLEBOURG,PONT DE NEUILLY - RIVE GAUCHE,StopPoint:Node:4894277307,100100073:73,24256,La Garenne-Colombes - Charlebourg,Pont de Neuilly - Rive Gauche,160.06686261530555
20401,StopPoint:81:15465,057057057:L,12595,Fosses Rouges,Forest,StopPoint:Node:5716955566,057057057:L,12595,Fosses Rouges,Forest,159.20127211396178
29553,StopPoint:59:5770830,100100060:60,36684,GAMBETTA,PELLEPORT - BELLEVILLE,StopPoint:Node:5142458113,100100060:60,36684,Gambetta,Pelleport - Belleville,158.99805322960557
26834,StopPoint:52:5227,097097034:34B,6760,Les Etards,Mairie,StopPoint:Node:6197294568,097097034:34B,6760,Les Étards,Mairie de Verneuil,158.82618321162946
7231,StopPoint:23:1134,015015001:6,23074,Pont Neuf,Peugeot,StopPoint:Node:6220386632,015015001:6,23074,Pont Neuf,Peugeot,158.71030003762138
40780,StopPoint:59:7176280,100100274:274,26965,VOLTAIRE - VILLIERS,CAPITAINE GLARNER,StopPoint:Node:6295240808,100100274:274,26965,Voltaire - Villiers (Levallois),Capitaine Glarner,158.51260501427663
4732,StopPoint:25:10126,013013102:E,31863,Le CERRSY,Le CERRSY,StopPoint:Node:5905124592,013013102:E,31863,Le CERRSY,Le CERRSY,158.340510567714
4731,StopPoint:25:10126,013013102:E,31863,Arbouville,Le CERRSY,StopPoint:Node:5905124592,013013102:E,31863,Arbouville,Le CERRSY,158.340510567714
24208,StopPoint:27:617,066066020:A,419914,GRANDS CEDRES,Fabien,StopPoint:Node:6216077661,066066020:A,419914,Grands Cèdres,Fabien,156.7646466676062
7880,StopPoint:23:911,015015023:23,34739,Rue Thiers,Giraud Teulon,StopPoint:Node:5447580472,015015023:23,34739,Thiers,Giraud Teulon,156.5985000441849
37833,StopPoint:59:3764102,100100196:196,28090,ANTONY RER,MASSY-PALAISEAU RER,StopPoint:Node:5582849100,100100196:196,28090,Antony RER,Massy-Palaiseau RER,156.12857323601446
48104,StopPoint:59:3764102,100987769:N63,28090,GARE MONTPARNASSE,MASSY-PALAISEAU RER,StopPoint:Node:5582849100,100987769:N63,28090,Gare Montparnasse,Massy-Palaiseau RER,156.12857323601446
33623,StopPoint:59:3764102,100100119:119,28090,LES BACONNETS-RER,MASSY-PALAISEAU RER,StopPoint:Node:5582849100,100100119:119,28090,Les Baconnets RER,Massy-Palaiseau RER,156.12857323601446
48109,StopPoint:59:3764102,100987769:N63,28090,MASSY-PALAISEAU RER,MASSY-PALAISEAU RER,StopPoint:Node:5582849100,100987769:N63,28090,Massy-Palaiseau RER,Massy-Palaiseau RER,156.12857323601446
5347,StopPoint:8:30217,014014032:32,38569,Aéroville,Le Moulin,StopPoint:Node:837569755,014014032:32,38569,Aéroville,Le Moulin,156.03056180751545
5836,StopPoint:8:30217,014014115:115,38569,Collège Philippe Auguste,Le Moulin,StopPoint:Node:837569755,014014115:115,38569,Gonesse - Collège Philippe Auguste,Le Moulin,156.03056180751545
3226,StopPoint:49:53502,010303001:330,3088,Porte d'Etampes,Pont Royal,StopPoint:Node:5918565528,010303001:330,3088,Porte d'Étampes,Pont Royal,155.9775313514469
5618,StopPoint:7:10836,014014071:71,426270,Villeparisis Mitry-le-Neuf Gare,Châteaubriant,StopPoint:Node:6190695875,014014071:71,426270,Villeparisis - Mitry-le-Neuf RER,Châteaubriant,155.83360021936107
7167,StopPoint:53:2293,014361113:3s,21216,Gare de Mitry Claye,Piétrasanta,StopPoint:Node:5630808529,014361113:3s,21216,Gare de Mitry Claye,Piétrasanta,154.85836838981984
7110,StopPoint:53:2293,014361013:3,21216,Gare de Villeparisis Mitry-le-Neuf,Piétrasanta,StopPoint:Node:5630808529,014361013:3,21216,Gare de Villeparisis Mitry-le-Neuf,Piétrasanta,154.85836838981984
53365,StopPoint:61:656,228771009:PROBUSC,10458,Gare SNCF Quai 1,Libération,StopPoint:Node:5756961810,228771009:PROBUSC,10458,Gare de Provins SNCF Quai 3,Libération,154.25520894605805
3477,StopPoint:21:660,011011017:17,32848,Guittel Lecoq,Carrefour 307,StopPoint:Node:4597065960,011011017:17,32848,Guitel - Lecoq,Carrefour 307,154.08556452165044
7902,StopPoint:23:542,015015024:24,13505,Gare Sud,Le Golf,StopPoint:Node:5668122986,015015024:24,13505,Poissy Gare Sud,Le Golf,153.30403227736903
57911,StopPoint:8798553:800:N130,800:N130,41428,GARE DE LYON NOCTILIEN,COLLEGE JEAN MONNET,StopPoint:Node:4262250717,800:N130,41428,Gare de Lyon,Collège Jean Monnet,153.19602446002557
15343,StopPoint:32:45134,045045012:C,17071,JEAN-PAUL SARTRE,HOTEL DE VILLE,StopPoint:Node:5913307525,045045012:C,17071,Jean-Paul Sartre,Hôtel de Ville,152.93074627949548
13977,StopPoint:24:5806,039039103:39-103,425703,Gare de Saint-Rémy-lès-Chevreuse,Place,StopPoint:Node:5905125025,039039103:39-103,425703,Gare de Saint-Rémy-lès-Chevreuse,Place (Cernay-la-Ville),152.63710241816042
58070,StopPoint:8759064:800:N133,800:N133,411303,GARE DE LYON NOCTILIEN,VITRY SUR SEINE NOCTILIEN,StopPoint:Node:6163063303,800:N133,411303,Gare de Lyon,Vitry sur Seine Noctilien,152.49178409455487
35464,StopPoint:59:4658246,100100152:152,413098,PORTE DE LA VILLETTE,21EME SIECLE,StopPoint:Node:5246628928,100100152:152,413098,Porte de la Villette,21e Siècle,151.86596270562657
1365,StopPoint:22:260,005005038:38,35582,Collège Maurice Ravel,Mairie,StopPoint:Node:5533954660,005005038:38,35582,Collège Maurice Ravel,Mairie,151.79348477872335
58067,StopPoint:8759062:800:N133,800:N133,411299,GARE DE LYON NOCTILIEN,LES ARDOINES NOCTILIEN,StopPoint:Node:1906548086,800:N133,411299,Gare de Lyon,Les Ardoines RER,151.73915271460976
14233,StopPoint:24:5736,039262262:262,4478,Gare de Versailles-Château-Rive-Gauche,Tabuteau,StopPoint:Node:5589904700,039262262:262,4478,Gare de Versailles Château - Rive Gauche,Tabuteau,151.64756081125643
14186,StopPoint:24:5736,039262261:261,4478,Gare de Versailles-Château-Rive-Gauche,Tabuteau,StopPoint:Node:5589904700,039262261:261,4478,Gare de Versailles Château - Rive Gauche,Tabuteau,151.64756081125643
52398,StopPoint:20:712,212212003:27,35094,TIERS GARE DE SAINT GERMAIN EN LAYE,TIERS GARE DE SAINT GERMAIN EN LAYE,StopPoint:Node:5577386156,212212003:27,35094,Gare de Saint-Germain en Laye - Rue Thiers,Gare de Saint-Germain en Laye - Rue Thiers,151.61501474266862
1140,StopPoint:80:68,004004029:45,24691,Mairie de Vélizy,Exelmans,StopPoint:Node:5905123669,004004029:45,24691,Mairie de Vélizy,Exelmans,151.11485093025928
971,StopPoint:80:68,004004014:34,24691,Gare Chaville Rive Droite,Exelmans,StopPoint:Node:5905123669,004004014:34,24691,Gare Chaville Rive Droite,Exelmans,151.11485093025928
1038,StopPoint:80:68,004004024:24,24691,Gare Versailles Chantiers,Exelmans,StopPoint:Node:5905123669,004004024:24,24691,Versailles gare des Chantiers,Exelmans,151.11485093025928
1112,StopPoint:80:68,004004026:23,24691,Europe,Exelmans,StopPoint:Node:5905123669,004004026:23,24691,Europe,Exelmans,151.11485093025928
25425,StopPoint:46:9301,068913002:2,3026,Salle des Fêtes,Jean de La Fontaine,StopPoint:Node:6193812087,068913002:2,3026,Salle des Fêtes,Jean de la Fontaine,151.09014727234404
25727,StopPoint:46:9301,068913031:6,3026,Hôpital,Jean de La Fontaine,StopPoint:Node:6193812087,068913031:6,3026,Hôpital,Jean de la Fontaine,151.09014727234404
58482,StopPoint:8738400:800:N151,800:N151,41194,GARE ST LAZARE,GARE ST LAZARE,StopPoint:Node:5979563799,800:N151,41194,Gare Saint-Lazare,Gare Saint-Lazare,150.61366813141876
58483,StopPoint:8738400:800:N151,800:N151,41194,MANTES LA JOLIE NOCTILIEN,GARE ST LAZARE,StopPoint:Node:5979563799,800:N151,41194,Gare de Mantes la Jolie,Gare Saint-Lazare,150.61366813141876
58576,StopPoint:8760655:800:N154,800:N154,411276,PARIS SAINT-LAZARE NOCTILIEN,SAINT-GRATIEN NOCTILIEN,StopPoint:Node:5296341986,800:N154,411276,Gare Saint-Lazare,Berthie Albrecht,150.3483113274829
44817,StopPoint:59:6423897,100100538:PORT,425213,GARE DU STADE.,COEUR MOLE CENTRAL,StopPoint:Node:6255245320,100100538:PORT,425213,Gare du Stade,Cœur Mole Central,149.66981044491104
2348,StopPoint:49:53501,010010001:323,11975,Gare de Bouray,Pont Royal,StopPoint:Node:1631588731,010010001:323,11975,Gare de Bouray,Pont Royal,149.1402639213916
2285,StopPoint:49:53501,010010001:322,11975,Gare de Bouray,Pont Royal,StopPoint:Node:1631588731,010010001:322,11975,Gare de Bouray,Pont Royal,149.1402639213916
30410,StopPoint:59:4024821,100100073:73,10279,LA GARENNE-COLOMBES - CHARLEBOURG,LA DEFENSE-METRO-RER-TRAMWAY,StopPoint:Node:4897619879,100100073:73,10279,La Garenne-Colombes - Charlebourg,La Défense,148.61666547983967
35461,StopPoint:59:4658243,100100152:152,413100,ZAC DES TULIPES NORD,ROUTE DES PARCS,StopPoint:Node:6274184828,100100152:152,413100,ZAC des Tulipes Nord,Route des Parcs,148.42612041077953
11952,StopPoint:50:527,027027016:50,425660,Gare routière des Prés,Gare routière des Prés,StopPoint:Node:5931796966,027027016:50,425660,Gare routière des Prés,Gare de Saint-Quentin-en-Yvelines - Gare Routière des Prés,148.36156015108136
11953,StopPoint:50:527,027027016:50,425660,Plaisir-Grignon Gare,Gare routière des Prés,StopPoint:Node:5931796966,027027016:50,425660,Plaisir-Grignon Gare,Gare de Saint-Quentin-en-Yvelines - Gare Routière des Prés,148.36156015108136
25505,StopPoint:46:9299,068913008:91308,3024,Hôpital,Intermarché,StopPoint:Node:6193812085,068913008:91308,3024,Hôpital,Intermarché,148.2271367490092
25422,StopPoint:46:9299,068913002:2,3024,Salle des Fêtes,Intermarché,StopPoint:Node:6193812085,068913002:2,3024,Salle des Fêtes,Intermarché,148.2271367490092
25726,StopPoint:46:9299,068913031:6,3024,Hôpital,Intermarché,StopPoint:Node:6193812085,068913031:6,3024,Hôpital,Intermarché,148.2271367490092
1142,StopPoint:80:78,004004029:45,12715,Musée de Sèvres,Grange Dame Rose,StopPoint:Node:5347077073,004004029:45,12715,Musée de Sèvres,Grange Dame Rose,147.92755823898054
3872,StopPoint:21:1280,011011760:76,425669,Gare de Vaucresson,Route des Puits,StopPoint:Node:6184534336,011011760:76,425669,Gare de Vaucresson,Avenue des Puits,147.63336480341377
14031,StopPoint:24:14918,039039307:307,12817,Gare Routière Vélizy 2,Centre Commercial Vélizy 2,StopPoint:Node:5905125105,039039307:307,12817,Gare Routière Vélizy 2,Centre Commercial Vélizy 2,147.2829952184035
16225,StopPoint:11:183,050050023:23,14661,Gare d'Aulnay-sous-Bois,ZAC Les Tulipes Sud,StopPoint:Node:1569531733,050050023:23,14661,Gare d'Aulnay-sous-Bois,ZAC Les Tulipes Sud,147.2237400587316
25242,StopPoint:46:14585,068068009:6809,3666,Gare RER,Tassigny,StopPoint:Node:6187999627,068068009:6809,3666,Gare d'Etrechy,Tassigny,146.8593027936206
25257,StopPoint:46:14626,068068016:6816,3676,Gare RER,Château,StopPoint:Node:6238062837,068068016:6816,3676,Gare d'Etrechy,Chamarande - Château,146.75393526019897
901,StopPoint:80:188,004004007:31,12700,Robert Wagner,Robert Wagner,StopPoint:Node:5597300878,004004007:31,12700,Robert Wagner,Robert Wagner,146.68788928559985
1068,StopPoint:80:188,004004026:23,12700,Europe,Robert Wagner,StopPoint:Node:5597300878,004004026:23,12700,Europe,Robert Wagner,146.68788928559985
1069,StopPoint:80:188,004004026:23,12700,Vélizy 2,Robert Wagner,StopPoint:Node:5597300878,004004026:23,12700,Vélizy 2,Robert Wagner,146.68788928559985
11737,StopPoint:50:457,027027011:11,12348,Erich Von Stroheim,La Poste,StopPoint:Node:5931774956,027027011:11,12348,Erich Von Stroheim,La Poste,146.63334508224023
56178,StopPoint:86:406,350350003:C,423338,Gare Mantes la Jolie - Quai 2,Charcot,StopPoint:Node:4325370921,350350003:C,423338,Gare Routière Mantes-la-Jolie - Quai 1,Charcot,146.08736685888084
39632,StopPoint:59:7260964,100100253:253,26992,LA COURNEUVE - AUBERVILLIERS RER,RU DE MONTFORT,StopPoint:Node:1803217194,100100253:253,26992,La Courneuve - Aubervilliers RER,Rû de Montfort,146.0122427958994
46337,StopPoint:59:4211791,100987754:N44,462456,GARE DE L'EST,CAMILLE FLAMMARION,StopPoint:Node:1909196650,100987754:N44,462456,Gare de l'Est,Camille Flammarion,145.72442159958203
53033,StopPoint:14:14984,214214001:SAMOIS,426113,Lucien Cézard,Rosa Bonheur,StopPoint:Node:5871243033,214214001:SAMOIS,426113,Fontainebleau - Lucien Cézard,Rosa Bonheur,144.11601500136268
33025,StopPoint:59:5478416,100100112:112,419004,LA VARENNE - CHENNEVIERES RER,INSEP,StopPoint:Node:1226917474,100100112:112,419004,La Varenne - Chennevières RER,INSEP,143.9977354824107
23846,StopPoint:29:9043,065487051:51,427567,VILLAROCHE NORD,VILLAROCHE NORD,StopPoint:Node:4325258620,065487051:51,427567,Villaroche Nord,Villaroche Nord,143.65349070000215
20484,StopPoint:89:7,057314143:ExpA14,412323,La Défense - Terminal Jules Verne,Conforama,StopPoint:Node:6186799994,057314143:ExpA14,412323,La Défense Terminal Jules Verne,Conforama,143.5321236310986
622,StopPoint:48:5974,003351504:A,16610,Gare d'Ozoir,Village de Flore,StopPoint:Node:5392632058,003351504:A,16610,Gare d'Ozoir-la-Ferrière,Village de Flore,143.28124059121353
109,StopPoint:4:97,002002009:9,415245,Centre Commercial Pont de Vitry,Eugène Hénaff,StopPoint:Node:5443966632,002002009:9,415245,Centre Commercial - Pont de Vitry,Eugène Hénaff,143.01321233189228
816,StopPoint:48:6269,003351506:B,35839,Les 4 Chênes,Les 4 Chênes,StopPoint:Node:5392631682,003351506:B,35839,Les 4 Chênes,Centre Commercial Les 4 Chênes,142.8881484106586
813,StopPoint:48:6269,003351506:B,35839,Gare de Pontault (rue de l'Est),Les 4 Chênes,StopPoint:Node:5392631682,003351506:B,35839,Gare de Pontault,Centre Commercial Les 4 Chênes,142.8881484106586
5621,StopPoint:7:10839,014014071:71,426275,Villeparisis Mitry-le-Neuf Gare,Parc des Douves,StopPoint:Node:6190695869,014014071:71,426275,Villeparisis - Mitry-le-Neuf RER,Parc des Douves,142.81314708531912
40457,StopPoint:59:6741472,100100268:268,41805,SAINT-DENIS - UNIVERSITE,PLACE BERLIOZ,StopPoint:Node:5274004687,100100268:268,41805,Saint-Denis Université,Place Berlioz,142.5118712271197
51247,StopPoint:88:1962,116931006:FILEOSL,427394,Sevran Livry RER B,Croix Rouge,StopPoint:Node:1799961736,116931006:FILEOSL,427394,Sevran Livry RER B,Croix Rouge,142.24977609099673
1362,StopPoint:22:259,005005038:38,35582,La Picotière,Mairie,StopPoint:Node:5533647947,005005038:38,35582,La Picotière,Mairie,141.51290363431934
15477,StopPoint:32:46338,045045030:O1,23917,L'ECHAT,FERME DE L HOPITAL,StopPoint:Node:6176058771,045045030:O1,23917,L'Échat M8,Ferme de l'Hôpital,141.34813228457406
15517,StopPoint:32:46338,045045030:O2,23917,L'ECHAT,FERME DE L HOPITAL,StopPoint:Node:6176058771,045045030:O2,23917,L'Échat M8,Ferme de l'Hôpital,141.34813228457406
7611,StopPoint:23:325,015015020:20,423089,Gare Sud,Bénainvilliers Grande Rue,StopPoint:Node:4321536867,015015020:20,423089,Poissy Gare Sud,Bénainvilliers Grande Rue,141.28890134571577
40743,StopPoint:59:4016789,100100274:274,27004,VOLTAIRE - VILLIERS,VICTOR HUGO - SANZILLON,StopPoint:Node:6295146359,100100274:274,27004,Voltaire - Villiers (Levallois),Victor Hugo - Sanzillon,141.2851191645377
42856,StopPoint:59:4016789,100100341:341,27004,CHARLES DE GAULLE - ETOILE,VICTOR HUGO - SANZILLON,StopPoint:Node:6295146359,100100341:341,27004,Charles de Gaulle - Étoile,Victor Hugo - Sanzillon,141.2851191645377
23814,StopPoint:29:327,065487043:43P,33278,CESSON GARE RER,JEAN MONNET EPINET,StopPoint:Node:2972003555,065487043:43P,33278,Cesson Gare RER,Jean Monnet - Épinet,141.16768517704114
12787,StopPoint:51:122,030030048:30-48,5157,Gare d'Herblay,Croix Macaire,StopPoint:Node:4983726341,030030048:30-48,5157,Gare d'Herblay,Croix Macaire,140.84867405709676
20313,StopPoint:81:15866,057057023:02B,12853,Centre Commercial,Marronniers,StopPoint:Node:6235500683,057057023:02B,12853,Centre Commercial,Marronniers,140.739936375643
13588,StopPoint:24:14839,039039005:39-05,9183,Gare Autoroutière,Mairie,StopPoint:Node:5905122820,039039005:39-05,9183,Gare Autoroutière,Mairie (Vaugrigneuse),140.70404655953425
7198,StopPoint:53:2597,014361113:3s,21245,Cité Scolaire,Cheminots,StopPoint:Node:3247863127,014361113:3s,21245,Cité Scolaire,Cheminots,140.5507728134148
42576,StopPoint:59:7312105,100100323:323,24377,CHATILLON - MONTROUGE-METRO,CARNOT,StopPoint:Node:6291547927,100100323:323,24377,Chatillon - Montrouge-Métro,Carnot,140.06234823468318
32630,StopPoint:59:3686720,100100111:111,25807,PLACE DE L'ECLUSE,MAIRIE DE SAINT-MAURICE,StopPoint:Node:1481150769,100100111:111,25807,Place de l'Écluse,Mairie de Saint-Maurice,140.03099535628743
48446,StopPoint:59:4035978,100987773:N35,25789,NOGENT-LE-PERREUX RER,FELIX LANGLAIS,StopPoint:Node:1226726051,100987773:N35,25789,Nogent - Le Perreux RER,Félix Langlais,139.8166149784977
32739,StopPoint:59:4035978,100100111:111,25789,PLACE DE L'ECLUSE,FELIX LANGLAIS,StopPoint:Node:1226726051,100100111:111,25789,Place de l'Écluse,Félix Langlais,139.8166149784977
35939,StopPoint:59:4677647,100100165:165,37181,ASNIERES-18 JUIN 1940,ASNIERES-18 JUIN 1940,StopPoint:Node:4322948647,100100165:165,37181,Asnières - 18 juin 1940,Asnières - 18 Juin 1940,139.6569930191355
35940,StopPoint:59:4677647,100100165:165,37181,PORTE DE CHAMPERRET,ASNIERES-18 JUIN 1940,StopPoint:Node:4322948647,100100165:165,37181,Porte de Champerret,Asnières - 18 Juin 1940,139.6569930191355
31609,StopPoint:59:3764997,100100091:91,28432,MONTPARNASSE 2 - GARE TGV,PLACE DE CATALOGNE,StopPoint:Node:765952391,100100091:91,28432,Montparnasse 2 - Gare TGV,Place de Catalogne,139.2414656914243
31119,StopPoint:59:7653692,100100084:84,18715,PANTHEON,MADELEINE,StopPoint:Node:830583597,100100084:84,18715,Panthéon,Madeleine,139.01378999744384
46629,StopPoint:59:6591443,100987756:N23,39460,CHELLES - GOURNAY RER,PORTE DES LILAS-METRO,StopPoint:Node:2042462307,100987756:N23,39460,Chelles - Gournay RER,Porte des Lilas,138.83664927984753
3472,StopPoint:21:396,011011017:17,32662,Guittel Lecoq,Tuilerie,StopPoint:Node:4325570137,011011017:17,32662,Guitel - Lecoq,Tuilerie,138.82010029834336
