,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name,distance
1,StopPoint:4:134,002002002:CEN,10291,Villeneuve-le-roi Gare RER,Louis Jarrige,StopPoint:Node:4324200432,002002002:CEN,10291,Gare de Villeneuve-le-Roi,Louis Jarrige,115.88654139973481
28,StopPoint:4:136,002002003:3,2675,Choisy-le-roi Gare RER,Lycée Brassens,StopPoint:Node:4323752732,002002003:3,2675,Gare de Choisy-Le-Roi,Lycée G. Brassens,76.48124475363672
57,StopPoint:4:62,002002003:3,2664,Villeneuve St Georges Gare RER,Noyer Grenot,StopPoint:Node:4332110470,002002003:3,2664,Gare de Villeneuve-Saint-Georges,Noyer Grenot,78.48943488523163
73,StopPoint:4:8,002002003:3,423884,Villeneuve St Georges Gare RER,Ablon Gare RER,StopPoint:Node:5236853674,002002003:3,423884,Gare de Villeneuve-Saint-Georges,Ablon RER C,111.15324358842557
85,StopPoint:4:136,002002008:8,2675,Aéroport Orly Ouest,Lycée Brassens,StopPoint:Node:4323752732,002002008:8,2675,Aéroport Orly Ouest,Lycée G. Brassens,76.48124475363672
131,StopPoint:4:97,002002009:9,415245,Centre Commercial Pont de Vitry,Eugène Hénaff,StopPoint:Node:5443966632,002002009:9,415245,Centre Commercial - Pont de Vitry,Eugène Hénaff,143.01321233189228
276,StopPoint:48:5075,003351504:A,16236,Centre Commercial,Foch,StopPoint:Node:5392632045,003351504:A,16236,Centre Commercial (Pontault-Combault),Foch,75.06488718168254
280,StopPoint:48:5076,003351504:A,16237,Gare d'Ozoir,Foch,StopPoint:Node:5392631658,003351504:A,16237,Gare d'Ozoir-la-Ferrière,Foch,88.33983705741436
384,StopPoint:48:5736,003351504:A,21521,Centre Commercial,Danton Stade,StopPoint:Node:5392631667,003351504:A,21521,Centre Commercial (Pontault-Combault),Danton - Stade,135.49378936790913
389,StopPoint:48:5741,003351504:A,426346,Centre Commercial,Haras Campus St Thèrèse,StopPoint:Node:5392632079,003351504:A,426346,Centre Commercial (Pontault-Combault),Haras Campus Saint-Thèrèse,15963.264680511329
394,StopPoint:48:5974,003351504:A,16610,Gare d'Ozoir,Village de Flore,StopPoint:Node:5392632058,003351504:A,16610,Gare d'Ozoir-la-Ferrière,Village de Flore,143.28124059121353
415,StopPoint:48:7043,003351504:A,16638,Gare d'Ozoir,Pavé,StopPoint:Node:5392632026,003351504:A,16638,Gare d'Ozoir-la-Ferrière,Pavé,214.14694016168153
416,StopPoint:48:7044,003351504:A,16639,Centre Commercial,Pavé,StopPoint:Node:5392632064,003351504:A,16639,Centre Commercial (Pontault-Combault),Pavé,167.48295811224446
422,StopPoint:48:7088,003351504:A,36345,Centre Commercial,Résidence des Tilleuls,StopPoint:Node:5392631621,003351504:A,36345,Centre Commercial (Pontault-Combault),Résidence des Tilleuls,89.73039888557032
436,StopPoint:48:7133,003351504:A,20057,Gare d'Ozoir,Parc Hi-Han,StopPoint:Node:5392631679,003351504:A,20057,Gare d'Ozoir-la-Ferrière,Parc Hi-Han,93.56884698308895
437,StopPoint:48:7134,003351504:A,20058,Centre Commercial,Parc Hi-Han,StopPoint:Node:5392631002,003351504:A,20058,Centre Commercial (Pontault-Combault),Parc Hi-Han,87.43364746624803
581,StopPoint:48:5475,003351507:C,22480,Centre Commercial,Hotel de Ville de Pontault,StopPoint:Node:5392631663,003351507:C,22480,Centre Commercial,République,194.04099541261533
596,StopPoint:48:6251,003351507:C,21878,Noisiel RER,Utec,StopPoint:Node:5392632084,003351507:C,21878,Noisiel RER,UTEC,124.35948795348689
597,StopPoint:48:6252,003351507:C,21879,Centre Commercial,Utec,StopPoint:Node:5392632032,003351507:C,21879,Centre Commercial,UTEC,121.76426451849719
599,StopPoint:48:7043,003351507:C,16638,Noisiel RER,Pavé,StopPoint:Node:5392632026,003351507:C,16638,Noisiel RER,Pavé,214.14694016168153
600,StopPoint:48:7044,003351507:C,16639,Centre Commercial,Pavé,StopPoint:Node:5392632064,003351507:C,16639,Centre Commercial,Pavé,167.48295811224446
618,StopPoint:48:7349,003351507:C,22482,Noisiel RER,Médiathèque F-Mitterrand,StopPoint:Node:5392631007,003351507:C,22482,Noisiel RER,Médiathèque François Mitterand,370.3091263923557
626,StopPoint:80:148,004004014:34,20380,Gare Chaville Rive Droite,Mairie-Tarron,StopPoint:Node:5342630916,004004014:34,20380,Gare Chaville Rive Droite,Mairie de Vélizy,181.51308891658155
671,StopPoint:80:54,004004014:34,42004,Gare Chaville Rive Droite,Dewoitine,StopPoint:Node:5347077055,004004014:34,42004,Gare Chaville Rive Droite,Dewoitine,80.09450749463196
674,StopPoint:80:68,004004014:34,24691,Gare Chaville Rive Droite,Exelmans,StopPoint:Node:5905123669,004004014:34,24691,Gare Chaville Rive Droite,Exelmans,151.11485093025928
698,StopPoint:80:54,004004019:60,42004,Résidence Europe,Dewoitine,StopPoint:Node:5347077055,004004019:60,42004,Vélizy-Villacoublay Résidence Europe,Dewoitine,80.09450749463196
709,StopPoint:80:148,004004026:23,20380,Europe,Mairie-Tarron,StopPoint:Node:5342630916,004004026:23,20380,Europe,Mairie de Vélizy,181.51308891658155
726,StopPoint:80:188,004004026:23,12700,Europe,Robert Wagner,StopPoint:Node:5597300878,004004026:23,12700,Europe,Robert Wagner,146.68788928559985
727,StopPoint:80:188,004004026:23,12700,Vélizy 2,Robert Wagner,StopPoint:Node:5597300878,004004026:23,12700,Vélizy 2,Robert Wagner,146.68788928559985
730,StopPoint:80:189,004004026:23,12701,Europe,Robert Wagner,StopPoint:Node:5597300873,004004026:23,12701,Europe,Robert Wagner,95.45808334878895
731,StopPoint:80:189,004004026:23,12701,Vélizy 2,Robert Wagner,StopPoint:Node:5597300873,004004026:23,12701,Vélizy 2,Robert Wagner,95.45808334878895
769,StopPoint:80:68,004004026:23,24691,Europe,Exelmans,StopPoint:Node:5905123669,004004026:23,24691,Europe,Exelmans,151.11485093025928
783,StopPoint:80:136,004004029:45,28665,Musée de Sèvres,Musée de Sèvres,StopPoint:Node:2307380411,004004029:45,28665,Musée de Sèvres,Musée de Sèvres,98.60457244892795
795,StopPoint:80:54,004004029:45,42004,Mairie de Vélizy,Dewoitine,StopPoint:Node:5347077055,004004029:45,42004,Mairie de Vélizy,Dewoitine,80.09450749463196
796,StopPoint:80:68,004004029:45,24691,Mairie de Vélizy,Exelmans,StopPoint:Node:5905123669,004004029:45,24691,Mairie de Vélizy,Exelmans,151.11485093025928
798,StopPoint:80:78,004004029:45,12715,Musée de Sèvres,Grange Dame Rose,StopPoint:Node:5347077073,004004029:45,12715,Musée de Sèvres,Grange Dame Rose,147.92755823898054
808,StopPoint:22:141,005005038:38,35473,La Picotière,Collège Maurice Ravel,StopPoint:Node:5533640174,005005038:38,35473,La Picotière,Collège Maurice Ravel,86.26235817287011
813,StopPoint:22:141,005005038:38,35473,Collège Maurice Ravel,Collège Maurice Ravel,StopPoint:Node:5533640174,005005038:38,35473,Collège Maurice Ravel,Collège Maurice Ravel,86.26235817287011
832,StopPoint:22:210,005005038:38,35535,La Picotière,Square Coty,StopPoint:Node:5534250418,005005038:38,35535,La Picotière,Square Coty,214.8258631842217
835,StopPoint:22:211,005005038:38,35536,Collège Maurice Ravel,Square Coty,StopPoint:Node:5534250417,005005038:38,35536,Collège Maurice Ravel,Square Coty,233.37068351316623
836,StopPoint:22:212,005005038:38,35537,La Picotière,Gendarmerie,StopPoint:Node:1429612423,005005038:38,35537,La Picotière,Gendarmerie,406.7014620842319
839,StopPoint:22:213,005005038:38,35538,Collège Maurice Ravel,Gendarmerie,StopPoint:Node:1429612416,005005038:38,35538,Collège Maurice Ravel,Gendarmerie,425.8480776063127
930,StopPoint:22:251,005005038:38,35576,La Picotière,Rue G.Pompidou,StopPoint:Node:5533648327,005005038:38,35576,La Picotière,Rue G. Pompidou,186.3222674275481
933,StopPoint:22:251,005005038:38,35576,Collège Maurice Ravel,Rue G.Pompidou,StopPoint:Node:1429625996,005005038:38,35576,Collège Maurice Ravel,Rue G. Pompidou,187.50256968222203
948,StopPoint:22:257,005005038:38,35580,La Picotière,Grand'Cour,StopPoint:Node:5533647948,005005038:38,35580,La Picotière,Grand'Cour,95.7868714912596
949,StopPoint:22:258,005005038:38,35581,Collège Maurice Ravel,Grand'Cour,StopPoint:Node:4317500342,005005038:38,35581,Collège Maurice Ravel,Grand'Cour,90.77281508939801
951,StopPoint:22:259,005005038:38,35582,La Picotière,Mairie,StopPoint:Node:5533647947,005005038:38,35582,La Picotière,Mairie,141.51290363431934
954,StopPoint:22:260,005005038:38,35582,Collège Maurice Ravel,Mairie,StopPoint:Node:5533954660,005005038:38,35582,Collège Maurice Ravel,Mairie,153.38720402677723
960,StopPoint:22:263,005005038:38,35586,La Picotière,La Picotière,StopPoint:Node:5533647945,005005038:38,35586,La Picotière,La Picotière,355.64081610362194
973,StopPoint:22:498,005005038:38,35748,Collège Maurice Ravel,Le Pavé,StopPoint:Node:2136286082,005005038:38,35748,Collège Maurice Ravel,Le Pavé,93.63227737364136
989,StopPoint:57:20,006006001:20,5030,Briand,Gare de Bures sur Yvette,StopPoint:Node:5905124611,006006001:20,5030,Briand,Gare de Bures-sur-Yvette RER – La Croix,123.66761914994339
998,StopPoint:57:51,006006001:20,5035,Briand,Baratage,StopPoint:Node:5905125005,006006001:20,5035,Briand,Baratage,73.43874373700925
1012,StopPoint:57:191,006006002:2,11284,Centre Commercial Ulis 2,Y,StopPoint:Node:664269956,006006002:2,11284,Centre Commercial Ulis 2,Y,77.69408416961879
1019,StopPoint:57:380,006006002:2,11312,Gare de Massy Palaiseau,Ferme,StopPoint:Node:1428481977,006006002:2,11312,Gare de Massy-Palaiseau,Ferme,77.11684687211624
1232,StopPoint:57:1012,006006010:1,21828,Gare d'Igny,Cimetière d'Orsay,StopPoint:Node:3842669990,006006010:1,21828,Gare d’Igny RER,Cimetière d'Orsay,161.06913059850865
1313,StopPoint:57:980,006006010:1,11389,Gare d'Igny,Bois de la Grille Noire,StopPoint:Node:1932103471,006006010:1,11389,Gare d’Igny RER,Bois de la Grille Noire,91.11828928828528
1466,StopPoint:57:380,006006023:21,11312,Centre Commercial Ulis 2,Ferme,StopPoint:Node:1428481977,006006023:21,11312,Centre Commercial Ulis 2,Ferme,77.11684687211624
1519,StopPoint:57:380,006006024:22,11312,Gare de Massy Palaiseau,Ferme,StopPoint:Node:1428481977,006006024:22,11312,Gare de Massy-Palaiseau,Ferme,77.11684687211624
1543,StopPoint:57:191,006006025:23,11284,Centre Commercial Ulis 2,Y,StopPoint:Node:664269956,006006025:23,11284,Centre Commercial Ulis 2,Y,77.69408416961879
1604,StopPoint:49:51480,010010002:101,11788,Capucines,Calvaire,StopPoint:Node:5318124775,010010002:101,11788,Capucines,Calvaire,107.67579354108042
1698,StopPoint:49:54260,010010005:2,12052,ZI Croix Blanche,ZI Croix Blanche,StopPoint:Node:1383528004,010010005:2,12052,ZI La Croix Blanche,ZI Croix Blanche,117.90873621690693
1770,StopPoint:49:63700,010010005:3,29408,Gare de Sainte Geneviève des Bois,Cimetière Russe,StopPoint:Node:5693487768,010010005:3,29408,Gare de Sainte-Geneviève des Bois,Cimetière Russe,98.98388157516656
1772,StopPoint:49:63701,010010005:3,29409,Petits Champs,Cimetière Russe,StopPoint:Node:4732160323,010010005:3,29409,Petits Champs,Cimetière Russe,116.47800074368283
1839,StopPoint:49:54110,010010007:107,12037,Gare de Massy Palaiseau,Terrasses,StopPoint:Node:3790547399,010010007:107,12037,Gare de Massy Palaiseau,Terrasses,136.3800500699443
1842,StopPoint:49:54260,010010007:107,12052,ZI Croix Blanche,ZI Croix Blanche,StopPoint:Node:1383528004,010010007:107,12052,ZI La Croix Blanche,ZI Croix Blanche,117.90873621690693
1847,StopPoint:49:60370,010010007:107,21814,Gare de Massy Palaiseau,Clinique De l'Yvette,StopPoint:Node:3790544051,010010007:107,21814,Gare de Massy Palaiseau,Clinique de l'Yvette,79.1669509573953
1888,StopPoint:49:54110,010010007:108,12037,Porte d'Orléans,Terrasses,StopPoint:Node:3790547399,010010007:108,12037,Porte d'Orléans,Terrasses,136.3800500699443
1896,StopPoint:49:60370,010010007:108,21814,Porte d'Orléans,Clinique De l'Yvette,StopPoint:Node:3790544051,010010007:108,21814,Porte d'Orléans,Clinique de l'Yvette,79.1669509573953
2000,StopPoint:49:52940,010010020:331,11927,Gare de La Ferté Alais,Mesnil Racoin,StopPoint:Node:5318123121,010010020:331,11927,Gare de la Ferté Alais,Mesnil Racoin,117.88926111490116
2099,StopPoint:49:63851,010240004:8,419110,Gare de la Varenne Chennevières,Danielle Casanova,StopPoint:Node:1131310929,010240004:8,419110,Gare de la Varenne Chennevières,Danielle Casanova,90.19523843771069
2117,StopPoint:49:63851,010240010:10,419110,Gare de Sucy-Bonneuil,Danielle Casanova,StopPoint:Node:1131310929,010240010:10,419110,Gare RER Sucy-Bonneuil,Danielle Casanova,90.19523843771069
2154,StopPoint:49:52960,010303001:330,11929,Gare d'Etampes,Mondésir,StopPoint:Node:5918565534,010303001:330,11929,Porte d'Étampes,Mondésir,79.93313631594201
2155,StopPoint:49:52960,010303001:330,11929,Porte d'Etampes,Mondésir,StopPoint:Node:5918565534,010303001:330,11929,Porte d'Étampes,Mondésir,79.93313631594201
2193,StopPoint:21:395,011011017:17,32661,GARE RIVE DROITE,Tuilerie,StopPoint:Node:5404137370,011011017:17,32661,Gare de Versailles Rive Droite,Tuilerie,135.51359420315933
2195,StopPoint:21:398,011011017:17,32664,GARE RIVE DROITE,Tuilerie Bignon,StopPoint:Node:5404112407,011011017:17,32664,Gare de Versailles Rive Droite,Tuilerie Bignon,88.15622646656507
2213,StopPoint:21:178,011011017:17S,32497,GARE RIVE DROITE,Carrefour 307,StopPoint:Node:1237664309,011011017:17S,32497,Gare de Versailles Rive Droite,Carrefour 307,108.72971113938638
2219,StopPoint:21:395,011011017:17S,32661,GARE RIVE DROITE,Tuilerie,StopPoint:Node:5404137370,011011017:17S,32661,Gare de Versailles Rive Droite,Tuilerie,135.51359420315933
2220,StopPoint:21:398,011011017:17S,32664,GARE RIVE DROITE,Tuilerie Bignon,StopPoint:Node:5404112407,011011017:17S,32664,Gare de Versailles Rive Droite,Tuilerie Bignon,88.15622646656507
2229,StopPoint:21:1032,011011019:19,13766,Gare Europe,Parly 2,StopPoint:Node:4597113010,011011019:19,13766,Gare des Mureaux,Parly 2,454.60344417956526
2233,StopPoint:21:1032,011011019:19,13766,Gare des Mureaux,Parly 2,StopPoint:Node:4597113010,011011019:19,13766,Gare des Mureaux,Parly 2,454.60344417956526
2236,StopPoint:21:160,011011019:19,19885,Gare des Mureaux,RD 43,StopPoint:Node:4322974448,011011019:19,19885,Gare des Mureaux,RD 43,82.2183322217944
2249,StopPoint:21:444,011011019:19,17593,Gare des Mureaux,CC Bougimonts,StopPoint:Node:5706334433,011011019:19,17593,Gare des Mureaux,Centre Commercial Bougimont,114.58778012544455
2281,StopPoint:21:395,011011071:71,32661,Lycée Pierre Corneille,Tuilerie,StopPoint:Node:5404137370,011011071:71,32661,Lycée Pierre Corneille (La Celle-Saint-Cloud),Tuilerie,135.51359420315933
2282,StopPoint:21:398,011011071:71,32664,Lycée Pierre Corneille,Tuilerie Bignon,StopPoint:Node:5404112407,011011071:71,32664,Lycée Pierre Corneille (La Celle-Saint-Cloud),Tuilerie Bignon,88.15622646656507
2284,StopPoint:21:395,011011170:170,32661,Croix Marie,Tuilerie,StopPoint:Node:5404137370,011011170:170,32661,Croix Marie (Crespières),Tuilerie,135.51359420315933
2287,StopPoint:21:1003,011011320:7,40453,Gare des Mureaux,P. LE FAUCHEUX,StopPoint:Node:5706334435,011011320:7,40453,Gare des Mureaux,Pierre Lefaucheux,105.33976492731685
2288,StopPoint:21:1009,011011320:7,40452,Chopin,P. LE FAUCHEUX,StopPoint:Node:5706334427,011011320:7,40452,Chopin,Pierre Lefaucheux,103.34029764264997
2290,StopPoint:21:444,011011320:7,17593,Gare des Mureaux,CC Bougimonts,StopPoint:Node:5706334433,011011320:7,17593,Gare des Mureaux,Centre Commercial Bougimont,114.58778012544455
2291,StopPoint:21:450,011011320:7,32699,Chopin,Bougimonts,StopPoint:Node:5706334428,011011320:7,32699,Chopin,Bougimonts,164.8907726992817
2308,StopPoint:21:526,011011320:7,32748,Gare des Mureaux,Maryse Bastié,StopPoint:Node:5706334437,011011320:7,32748,Gare des Mureaux,Maryse Bastié,111.3402371260495
2309,StopPoint:21:530,011011320:7,411942,Chopin,Molière,StopPoint:Node:5706334426,011011320:7,411942,Chopin,Molière,105.63640612308346
2519,StopPoint:15:243,012012016:16,34602,Gare de St-Quentin-en-Yvelines,Technoparc,StopPoint:Node:5573313821,012012016:16,34602,Gare de Saint-Quentin-en-Yvelines - Gare Routière Delouvrier,Technoparc,71.74809112469538
2522,StopPoint:15:284,012012016:16,34633,Gare de St-Quentin-en-Yvelines,Gare Place Romagné,StopPoint:Node:5573309319,012012016:16,34633,Gare de Saint-Quentin-en-Yvelines - Gare Routière Delouvrier,Gare Place Romagné,98.8013000956517
2525,StopPoint:15:284,012012016:16,34633,Gare de Cergy Préfecture,Gare Place Romagné,StopPoint:Node:5573309319,012012016:16,34633,Cergy Préfecture Gare RER A,Gare Place Romagné,98.8013000956517
2591,StopPoint:15:1,012012021:21M,411676,Gare du Vesinet - Le Pecq,Gare du Vesinet - Le Pecq,StopPoint:Node:5756804745,012012021:21M,411676,Gare du Vésinet - Le Pecq,Gare du Vésinet - Le Pecq,132.30027830030957
2594,StopPoint:15:27,012012021:21M,32191,Gare du Vesinet - Le Pecq,République,StopPoint:Node:5756804735,012012021:21M,32191,Gare du Vésinet - Le Pecq,République,81.00717820223036
2600,StopPoint:15:362,012012021:21M,411677,Gare du Vesinet - Le Pecq,Gare du Vesinet - Le Pecq,StopPoint:Node:5761221485,012012021:21M,411677,Gare du Vésinet - Le Pecq,Gare du Vésinet - Le Pecq,133.63416710481545
2613,StopPoint:15:193,012012034:R6,34573,Gare de St-Germain-En-Laye,Galliéni,StopPoint:Node:5722098862,012012034:R6,34573,Gare de Saint-Germain en Laye,Gallieni,71.89100249335652
2830,StopPoint:25:170,013013006:63,31340,Monument,Gare de Dourdan,StopPoint:Node:5884633203,013013006:63,31340,Monument,Gare de Dourdan,83.56377647237461
2839,StopPoint:25:386,013013006:63,31517,Monument,Le Val,StopPoint:Node:5922936726,013013006:63,31517,Monument,Le Val,73.96575466926161
2852,StopPoint:25:401,013013006:63,31526,Monument,Collège Vignaud,StopPoint:Node:5884634264,013013006:63,31526,Monument,Collège Michel Vignaud,102.15961576619692
2853,StopPoint:25:402,013013006:63,31527,La Forêt,Collège Vignaud,StopPoint:Node:5922936736,013013006:63,31527,La Forêt,Collège Michel Vignaud,82.59752070451349
2919,StopPoint:25:4,013013101:B,31198,Métairie,Métairie,StopPoint:Node:5884632877,013013101:B,31198,Metairie,Métairie,100.85074282552979
3064,StopPoint:8:30109,014014011:11,38470,Victor Basch,Croix Buard,StopPoint:Node:2752181469,014014011:11,38470,Victor Basch Goussainville,Croix Buard,84.24650101106201
3086,StopPoint:8:30185,014014011:11,37990,Victor Basch,École Gabriel péri,StopPoint:Node:345242675,014014011:11,37990,Victor Basch Goussainville,École Gabriel Péri,72.15041459054191
3097,StopPoint:8:30218,014014011:11,38797,Victor Basch,Le Moulin,StopPoint:Node:837569719,014014011:11,38797,Victor Basch Goussainville,Le Moulin,180.5480133005709
3214,StopPoint:8:30167,014014032:32,38478,Aéroville,Carrefour de l Europe,StopPoint:Node:372723106,014014032:32,38478,Aéroville,Carrefour de l'Europe,99.25724973518972
3228,StopPoint:8:30185,014014032:32,37990,Victor Basch,École Gabriel péri,StopPoint:Node:345242675,014014032:32,37990,Victor Basch (Goussainville),École Gabriel Péri,72.15041459054191
3249,StopPoint:8:30217,014014032:32,38569,Aéroville,Le Moulin,StopPoint:Node:837569755,014014032:32,38569,Aéroville,Le Moulin,156.03056180751545
3250,StopPoint:8:30218,014014032:32,38797,Victor Basch,Le Moulin,StopPoint:Node:837569719,014014032:32,38797,Victor Basch (Goussainville),Le Moulin,180.5480133005709
3289,StopPoint:8:30549,014014032:32,38421,Aéroville,Avenue Bocquet,StopPoint:Node:837569757,014014032:32,38421,Aéroville,Avenue Bocquet,121.83002799335824
3290,StopPoint:8:30550,014014032:32,38447,Victor Basch,Avenue Bocquet,StopPoint:Node:837569736,014014032:32,38447,Victor Basch (Goussainville),Avenue Bocquet,98.3302808567786
3357,StopPoint:7:10591,014014039:39,38139,Vert Galant Gare,Vert Galant Gare,StopPoint:Node:5697032445,014014039:39,38139,Vert Galant RER B,Vert Galant,70.24860286975861
3656,StopPoint:8:30167,014014099:Gbus,38478,Goussainville RER D,Carrefour de l Europe,StopPoint:Node:372723106,014014099:Gbus,38478,Goussainville RER,Carrefour de l'Europe,99.25724973518972
3684,StopPoint:8:30185,014014104:R104,37990,Sécurité Sociale,École Gabriel péri,StopPoint:Node:345242675,014014104:R104,37990,Sécurité Sociale (Goussainville),École Gabriel Péri,72.15041459054191
3705,StopPoint:8:30217,014014115:115,38569,Collège Philippe Auguste,Le Moulin,StopPoint:Node:837569755,014014115:115,38569,Gonesse - Collège Philippe Auguste,Le Moulin,156.03056180751545
3707,StopPoint:8:30549,014014115:115,38421,Avenue Bocquet,Avenue Bocquet,StopPoint:Node:837569757,014014115:115,38421,Le Thillay - Avenue Bouquet,Avenue Bocquet,121.83002799335824
3708,StopPoint:8:30550,014014115:115,38447,Collège Philippe Auguste,Avenue Bocquet,StopPoint:Node:837569736,014014115:115,38447,Gonesse - Collège Philippe Auguste,Avenue Bocquet,98.3302808567786
3751,StopPoint:7:10627,014014218:18,39294,Collège Gérard Philipe,Entrepreneurs,StopPoint:Node:5714014111,014014218:18,39294,Collège Gérard Philipe,Entrepreneurs,230.80780908408843
3909,StopPoint:7:10782,014014224:24,423065,Maison des associations,Versant Seine,StopPoint:Node:5630202107,014014224:24,423065,Maison des Associations,Versant Seine,85.33486505873329
3947,StopPoint:8:30167,014014320:32A,38478,O'Parinor Louis Armand,Carrefour de l Europe,StopPoint:Node:372723106,014014320:32A,38478,Aulnay-Sous-Bois - Parinor Louis Armand,Carrefour de l'Europe,99.25724973518972
3956,StopPoint:8:30185,014014320:32A,37990,La Charmeuse,École Gabriel péri,StopPoint:Node:345242675,014014320:32A,37990,Goussainville - La Charmeuse,École Gabriel Péri,72.15041459054191
3970,StopPoint:8:30421,014014320:32A,38702,La Charmeuse,Passerelle,StopPoint:Node:5319886745,014014320:32A,38702,Goussainville - La Charmeuse,Passerelle,83.04757245315416
4206,StopPoint:6:300,014077702:702,40505,Louvres - Gare,Vémars Centre,StopPoint:Node:5588878269,014077702:702,40505,Louvres RER D,Vémars Centre,95.74873869865799
4348,StopPoint:8:30578,014195001:95-01,40505,Luzarches - Gare,Vémars Centre,StopPoint:Node:5588878269,014195001:95-01,40505,Luzarches Train H,Vémars Centre,95.74873869865799
4349,StopPoint:8:30578,014195001:95-01,40505,Luzarches - Gare,Vémars Centre,StopPoint:Node:5588878269,014195001:95-01,40505,Luzarches Train H,Vémars Centre,95.74873869865799
4451,StopPoint:8:30549,014195002:95-02,38421,Aéroport CDG1 - Gare,Avenue Bocquet,StopPoint:Node:837569757,014195002:95-02,38421,Aéroport CDG1 RER B,Avenue Bocquet,121.83002799335824
4494,StopPoint:53:2103,014361013:3,16685,Gare de Villeparisis Mitry-le-Neuf,Mont Chalats,StopPoint:Node:2635554156,014361013:3,16685,Gare de Villeparisis Mitry-le-Neuf,Mont-Chalâts,73.58304566325278
4496,StopPoint:53:2104,014361013:3,16686,Gare de Chelles Gournay,Mont Chalats,StopPoint:Node:2635554154,014361013:3,16686,Gare de Chelles Gournay,Mont-Chalâts,77.81801304118945
4505,StopPoint:53:2157,014361013:3,21211,Gare de Villeparisis Mitry-le-Neuf,Stade,StopPoint:Node:5646487446,014361013:3,21211,Gare de Villeparisis Mitry-le-Neuf,Stade,92.1641064866661
4524,StopPoint:53:2293,014361013:3,21216,Gare de Villeparisis Mitry-le-Neuf,Piétrasanta,StopPoint:Node:5630808529,014361013:3,21216,Gare de Villeparisis Mitry-le-Neuf,Piétrasanta,154.85836838981984
4535,StopPoint:53:2462,014361013:3,21236,Gare de Chelles Gournay,La Poste,StopPoint:Node:5609391952,014361013:3,21236,Gare de Chelles Gournay,La Poste,98.95681704558571
4542,StopPoint:53:2501,014361013:3,21238,Gare de Villeparisis Mitry-le-Neuf,Gare de Villeparisis Mitry-le-Neuf,StopPoint:Node:5547418763,014361013:3,21238,Gare de Villeparisis Mitry-le-Neuf,Gare de Villeparisis Mitry le Neuf,220.21617096170624
4545,StopPoint:53:2501,014361013:3,21238,Gare de Chelles Gournay,Gare de Villeparisis Mitry-le-Neuf,StopPoint:Node:5547418763,014361013:3,21238,Gare de Chelles Gournay,Gare de Villeparisis Mitry le Neuf,220.21617096170624
4565,StopPoint:53:2091,014361113:3s,21203,Cité Scolaire,Carrez,StopPoint:Node:3247863121,014361113:3s,21203,Cité Scolaire,Carrez,195.85613872798106
4569,StopPoint:53:2114,014361113:3s,16692,Cité Scolaire,Chasse,StopPoint:Node:5442483922,014361113:3s,16692,Cité Scolaire,Chasse,105.68712047912288
4575,StopPoint:53:2147,014361113:3s,21208,Cité Scolaire,Parc Corbrion,StopPoint:Node:1987730142,014361113:3s,21208,Cité Scolaire,Parc Corbrion,213.17210791851997
4576,StopPoint:53:2148,014361113:3s,21209,Gare de Mitry Claye,Parc Corbrion,StopPoint:Node:1987730143,014361113:3s,21209,Gare de Mitry Claye,Parc Corbrion,263.9396022334051
4581,StopPoint:53:2293,014361113:3s,21216,Gare de Mitry Claye,Piétrasanta,StopPoint:Node:5630808529,014361113:3s,21216,Gare de Mitry Claye,Piétrasanta,154.85836838981984
4584,StopPoint:53:2327,014361113:3s,21217,Cité Scolaire,Martyrs de Châteaubriant,StopPoint:Node:3247890989,014361113:3s,21217,Cité Scolaire,Martyrs de Chateaubriand,72.27326422772572
4601,StopPoint:53:2455,014361113:3s,21232,Cité Scolaire,Lilas,StopPoint:Node:2656845650,014361113:3s,21232,Cité Scolaire,Bois Fleuri – Lilas,71.35145474545881
4603,StopPoint:53:2462,014361113:3s,21236,Cité Scolaire,La Poste,StopPoint:Node:5609391952,014361113:3s,21236,Cité Scolaire,La Poste,98.95681704558571
4608,StopPoint:53:2501,014361113:3s,21238,Gare de Mitry Claye,Gare de Villeparisis Mitry-le-Neuf,StopPoint:Node:5547418763,014361113:3s,21238,Gare de Mitry Claye,Gare de Villeparisis Mitry le Neuf,220.21617096170624
4609,StopPoint:53:2501,014361113:3s,21238,Cité Scolaire,Gare de Villeparisis Mitry-le-Neuf,StopPoint:Node:5547418763,014361113:3s,21238,Cité Scolaire,Gare de Villeparisis Mitry le Neuf,220.21617096170624
4612,StopPoint:53:2597,014361113:3s,21245,Cité Scolaire,Cheminots,StopPoint:Node:3247863127,014361113:3s,21245,Cité Scolaire,Cheminots,140.5507728134148
4613,StopPoint:53:2598,014361113:3s,21246,Gare de Mitry Claye,Cheminots,StopPoint:Node:3247864087,014361113:3s,21246,Gare de Mitry Claye,Cheminots,190.97232679464094
4618,StopPoint:23:1095,015015002:2,22449,Maison des Insectes - Parc du peuple de l'herbe,Reine Blanche,StopPoint:Node:5673343209,015015002:2,22449,Maison des Insectes - Parc du Peuple de l'Herbe,Reine Blanche,93.98770470927418
4785,StopPoint:23:813,015015027:27,14087,Allée du Tillet,Tuilerie,StopPoint:Node:5404137370,015015027:27,14087,Allée du Tillet (Bailly),Tuilerie,455.8189554752326
