route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
057057009:09,302,"09","09","",3,,A11881,FFFFFF
057057004:04,302,"04","04","",3,,8A1E82,FFFFFF
057057003:05,302,"05","05","",3,,00A8E8,0
057318120:91,302,"91","91","",3,,E63323,FFFFFF
057318119:91,302,"91","91","",3,,E63323,FFFFFF
057318118:89,302,"89","89","",3,,164194,FFFFFF
057318009:90,302,"90","90","",3,,65B331,FFFFFF
057057006:P,302,"P","P","",3,,EB5C2B,FFFFFF
057057011:R,302,"R","R","",3,,F298C0,0
057057057:L,302,"L","L","",3,,FFFF00,0
057057014:N,302,"N","N","",3,,08B0A0,0
057318208:88,303,"88","88","",3,,FFCC00,0
057057026:26,302,"26","26","",3,,564A80,FFFFFF
057057052:52,302,"52","52","",3,,009999,FFFFFF
057057021:21,302,"21","21","",3,,706F6F,FFFFFF
057057022:22,302,"22","22","",3,,9ED2C2,0
057318108:88,303,"88","88","",3,,FFCC00,0
057318008:88,303,"88","88","",3,,FFCC00,0
057057081:81,302,"81","81","",3,,E48705,FFFFFF
057057082:82,302,"82","82","",3,,D0AA1D,0
004004007:31,285,"31","31","",3,,26C9FF,0
004004003:32,285,"32","32","",3,,FFDB00,0
004004011:33,285,"33","33","",3,,75FF00,0
004004033:22,285,"22","22","",3,,8C00FF,FFFFFF
004004026:23,285,"23","23","",3,,E873FF,0
004004024:24,285,"24","24","",3,,009FCF,0
004004014:34,285,"34","34","",3,,FF4521,FFFFFF
004004042:42,285,"42","42","",3,,00FF00,0
004004029:45,285,"45","45","",3,,AF00F5,FFFFFF
004004019:60,285,"60","60","",3,,1AC7FF,0
004004009:35,285,"35","35","",3,,FF3380,FFFFFF
004004036:36,285,"36","36","",3,,FF3380,FFFFFF
004004040:40,285,"40","40","",3,,FF2126,FFFFFF
111593304:4,782,"4","4","",3,,0033FF,FFFFFF
111111140:40,783,"40","40","",3,,FF0000,FFFFFF
111591201:A,881,"A","A","",3,,EE7D00,FFFFFF
111593301:1,782,"1","1","",3,,FF0000,FFFFFF
111593302:2,782,"2","2","",3,,FFBF00,0
111593303:3,782,"3","3","",3,,33FF33,0
111591205:E,881,"E","E","",3,,95C11F,0
111591206:G,881,"G","G","",3,,B51F1F,FFFFFF
111591207:J,881,"J","J","",3,,F4C000,0
111591202:B,881,"B","B","",3,,E50051,FFFFFF
111591203:C,881,"C","C","",3,,951B81,FFFFFF
111591204:D,881,"D","D","",3,,0077BA,FFFFFF
043043001:N1,658,"N1","N1","",3,,000000,FFFFFF
043043002:N2,658,"N2","N2","",3,,000000,FFFFFF
043043100:CDGVAL,441,"CDG VAL","CDG VAL","",7,,5EC5ED,FFFFFF
800853521:HEMT-PNB,354,"H EMT-PNB","Travaux Ermont Eaubonne - Persan Beaumont","",3,,000000,FFFFFF
800853521:HCRL-PNB,354,"H CRL-PNB","Travaux Creil - Persan Beaumont","",3,,000000,FFFFFF
800853521:EPY-PON,354,"EPY-PON","Travaux Epinay Villetaneuse- Pontoise","",3,,000000,FFFFFF
800853521:HTVY-EMT,354,"H TVY-EMT","Travaux Ermont Eaubonne - Taverny","",3,,000000,FFFFFF
800853521:HERM-PST,354,"H ERM-PST","Travaux H Ermont Eaubonne-Paris Est","",3,,000000,FFFFFF
800853521:HEMT-PON,354,"H EMT-PON","Travaux Ermont Eaubonne - Pontoise","",3,,000000,FFFFFF
800853521:EPY-PBT,354,"EPY-PBT","Travaux Epinay Villetaneuse - Persan Beaumont","",3,,000000,FFFFFF
800804581:DPLY-VSG,354,"D PLY-VSG","Travaux Gare de Lyon - Villeneuve St Georges","",3,,000000,FFFFFF
800804581:DMAA-VSG,354,"D MAA-VSG","Travaux Maisons Alfort Alfortville - Villeneuve St Georges","",3,,000000,FFFFFF
800804581:DJSY-FRT,354,"D JSY-FRT","Travaux Juvisy - La ferté Alais","",3,,000000,FFFFFF
800805591:EVSM-TOU,354,"E VSM-TOU","Travaux Villiers sur Marne Le Plessis Trévise - Tournan","",3,,000000,FFFFFF
800805591:EBDY-NLP,354,"E BDY-NLP","Travaux Nogent le Perreux - Tournan","",3,,000000,FFFFFF
800804581:DPST-GSV,354,"D PST-GSV","Travaux Goussainville - Gare de l'Est","",3,,000000,FFFFFF
800803571:JVL-VRG,354,"JVL-VRG","Travaux Javel-Versailles Rive Gauche","",3,,000000,FFFFFF
800803571:JVL-SQY,354,"JVL-SQY","Travaux Javel-Saint Quentin en Yvelines","",3,,000000,FFFFFF
800854541:JSTV-MLJ,354,"J STV-MLJ","Travaux Sartrouville - Mantes la Jolie","",3,,000000,FFFFFF
800854542:LNYR-SGC,354,"L NYR-SGC","Travaux St Germain Grande Ceinture - Noisy le Roi","",3,,000000,FFFFFF
800854542:LBLB-NTP,354,"L BLB-NTP","Travaux Bécon les Bruyères - Nanterre Préfecture","",3,,000000,FFFFFF
800804581:JVS-MLH,354,"JVS - MLH","Travaux Juvisy - Malesherbes","",3,,000000,FFFFFF
800854541:JPSY-MRX,354,"J PSY-MRX","Travaux Les Mureaux - Poissy","",3,,000000,FFFFFF
800854541:HCS-PSY,354,"HCS-PSY","Travaux Houilles Carrières - Poissy","",3,,000000,FFFFFF
800854542:HCS-CLH,354,"HCS-CLH","Travaux Houilles Carrières - Cergy le Haut","",3,,000000,FFFFFF
800853521:H-PBE-CRE,354,"H-PBE-CRE","Travaux Persan Beaumont - Creil","",3,,000000,FFFFFF
800854541:JMRX-MLJ,354,"J MRX-MLJ","Travaux Mantes la Jolie - Les Mureaux","",3,,000000,FFFFFF
800854541:JASN-EMT,354,"J ASN-EMT","Travaux Ermont Eaubonne - Asnières sur Seine","",3,,000000,FFFFFF
800854541:JARG-PON,354,"J ARG-PON","Travaux Pontoise - Argenteuil","",3,,000000,FFFFFF
800804581:DJSY-CBL,354,"D JSY-CBL","Travaux Corbeil Essonnes - Juvisy via Grigny","",3,,000000,FFFFFF
800803571:CPAZ-JVY,354,"C PAZ-JVY","Travaux Juvisy - Gare d'Austerlitz","",3,,000000,FFFFFF
800803571:CDDN-PAZ,354,"C DDN-PAZ","Travaux Dourdan - Gare d'Austerlitz","",3,,000000,FFFFFF
800803571:CBTY-DDN,354,"C BTY-DDN","Travaux Brétigny - Dourdan","",3,,000000,FFFFFF
800803571:CPAZ-SME,354,"C PAZ-SME","Travaux Gare d'Austerlitz - Saint-Martin d'Etampes","",3,,000000,FFFFFF
800803571:CPAZ-PRU,354,"C PAZ-PRU","Travaux Pont de Rungis - Gare d'Austerlitz","",3,,000000,FFFFFF
800803571:CPAZ-MSY,354,"C PAZ-MSY","Travaux Massy Palaiseau - Gare d'Austerlitz","",3,,000000,FFFFFF
800854542:BLB-STV,354,"BLB - STV","Travaux Bécon les Bruyères - Sartrouville","",3,,000000,FFFFFF
810802561:BCDG-ANY,1002,"B CDG-ANY","Travaux Aulnay sous Bois - Aéroport Charles de Gaulle 2 TGV","",3,,000000,FFFFFF
800854542:ARV-CLH,354,"ARV-CLH","Travaux Achères Ville-Cergy le Haut","",3,,000000,FFFFFF
800854541:ARG-MLJ,354,"ARG - MLJ","Travaux Argenteuil - Mantes la Jolie","",3,,000000,FFFFFF
800854542:BLB-MLF,354,"BLB - MLF","Travaux Bécon les Bruyères - Maison-Laffite","",3,,000000,FFFFFF
800854542:BLB-CLH,354,"BLB - CLH","Travaux Becon les Bruyeres - Cergy le Haut","",3,,000000,FFFFFF
810802561:BCDG-PST,1002,"B CDG-PST","Travaux Aéroport Charges de Gaulle 1 - Gare de l'Est","",3,,000000,FFFFFF
800804581:DCRL-OLV,354,"D CRL-OLV","Travaux Orry-la-ville Coye la Forêt - Creil","",3,,000000,FFFFFF
800804581:DCBL-PLY,354,"D CBL-PLY","Travaux Corbeil Essonnes-Paris Lyon GL","",3,,000000,FFFFFF
800804581:DCBL-MLB,354,"D CBL-MLB","Travaux Malesherbes - Corbeil Essonnes","",3,,000000,FFFFFF
800804581:DGSV-SDF,354,"D GSV-SDF","Travaux Stade de France St Denis - Goussainville","",3,,000000,FFFFFF
800804581:DCRL-SDF,354,"D CRL-SDF","Travaux Stade de France St Denis - Creil","",3,,000000,FFFFFF
800804581:DCRL-PST,354,"D CRL-PST","Travaux Creil - Gare de l'Est","",3,,000000,FFFFFF
800804581:DCBL-JSY,354,"D CBL-JSY","Travaux Corbeil Essonnes - Juvisy","",3,,000000,FFFFFF
800854542:CLH-ARV,354,"CLH-ARV","Travaux Cergy le Haut-Achères Ville","",3,,000000,FFFFFF
800854542:CLH-HCS,354,"CLH - HCS","Travaux Cergy le Haut - Houilles Carrières","",3,,000000,FFFFFF
800805591:CGY-PES,354,"CGY - PES","Travaux Chelles Gournay - Paris Est","",3,,000000,FFFFFF
800853521:CREPON,354,"CRE PON","Travaux H Creil - Pontoise","",3,,000000,FFFFFF
800854542:CLH-STV,354,"CLH-STV","Travaux Cergy le Haut-Sartrouville","",3,,000000,FFFFFF
800854542:CLH-PSL,354,"CLH-PSL","Travaux Cergy Le Haut -  Paris Saint Lazare","",3,,000000,FFFFFF
800852551:RAMMON,354,"RAM MON","Travaux N Rambouillet - Paris Montparnasse","",3,,000000,FFFFFF
800850511:PVS-PES,354,"PVS-PES","Travaux Provins- Paris Est","",3,,000000,FFFFFF
800854541:PSY-HCS,354,"PSY - HCS","Travaux Poissy - Houilles Carrières","",3,,000000,FFFFFF
800854542:SNB-PSL,354,"SNB - PSL","Travaux Saint-Nom la Bretèche - Paris Saint Lazare","",3,,000000,FFFFFF
800854542:SCD-CSC,354,"SCD-CSC","Travaux Saint Cloud- La Celle Saint Cloud","",3,,000000,FFFFFF
800805591:RBP-CGY,354,"RBP - CGY","Travaux Rosny Bois Perrier - Chelles Gournay","",3,,000000,FFFFFF
800854541:PON-PAZ,354,"PON-PAZ","Travaux Pontoise-Paris Saint Lazare","",3,,000000,FFFFFF
800852551:PMO-RBT,354,"PMO - RBT","Travaux Paris Montparnasse - Rambouillet","",3,,000000,FFFFFF
800804581:PLY-MEL,354,"PLY-MEL","Travaux Paris Lyon-Melun","",3,,000000,FFFFFF
800804581:PLY-CBE,354,"PLY-CBE","Travaux Paris Lyon-Corbeil Essonnes","",3,,000000,FFFFFF
800853521:PON-MBP,354,"PON-MBP","Pontoise-Montigny Beauchamp","",3,,000000,FFFFFF
800853521:PON-PET,354,"PON - PET","Travaux Pontoise - Paris Est","",3,,000000,FFFFFF
800852551:PMO-VLC,354,"PMO - VLC","Travaux Paris Montparnasse - Versailles Chantier","",3,,000000,FFFFFF
800803571:VRC-MSY,354,"VRC-MSY","Travaux Versailles Chantiers- Massy Palaiseau","",3,,000000,FFFFFF
800852551:VLC-RBT,354,"VLC - RBT","Travaux Versailles Chantier - Rambouillet","",3,,000000,FFFFFF
800855548:UDEF-LVR,354,"U DEF-LVR","Travaux La Verrière - La Défense","",3,,000000,FFFFFF
800803571:VRG-JVL,354,"VRG-JVL","Travaux Versailles Rive Gauche-Javel","",3,,000000,FFFFFF
800854542:VRD-PSL,354,"VRD-PSL","Travaux Versailles Rive Droite- Paris St Lazare","",3,,000000,FFFFFF
800803571:VRC-PAZ,354,"VRC-PAZ","Travaux Versailles Chantiers- Gare d'Austerlitz","",3,,000000,FFFFFF
800805591:TOU-PST,354,"TOU - PST","Travaux Tournan - Paris Est","",3,,000000,FFFFFF
800854542:STV-PLS,354,"STV - PLS","Travaux Sartrouville - Paris Saint Lazare","",3,,000000,FFFFFF
800854542:STC-SNB,354,"STC-SNB","Saint-Cloud-St Nom la bretêche","",3,,000000,FFFFFF
800854542:SNB-STC,354,"SNB-STC","St Nom la bretêche-Saint-Cloud","",3,,000000,FFFFFF
800850509:T4,354,"T4","T4 - Travaux","",3,,F1B400,FFFFFF
800854542:STV-CLH,354,"STV-CLH","Travaux Sartrouville-Cergy Le Haut","",3,,000000,FFFFFF
800854541:STV-PSY,354,"STV - PSY","Travaux Sartrouville - Poissy","",3,,000000,FFFFFF
800852551:PLG-PMT,354,"PLG - PMT","Travaux Plaisir Grignon - Paris Montparnasse","",3,,000000,FFFFFF
800851581:MGI-GDL,354,"MGI-GDL","Travaux Montargis - Gare de Lyon","",3,,000000,FFFFFF
800851581:MEL-MGI,354,"MEL-MGI","Travaux Melun - Montargis","",3,,000000,FFFFFF
800851581:MEL-MAU,354,"MEL-MAU","Travaux Melun - Montereau via Héricy","",3,,000000,FFFFFF
800852551:NLVR-RBT,354,"N LVR-RBT","Travaux La Verrière - Rambouillet","",3,,000000,FFFFFF
800854541:MTL-PSL,354,"MTL - PSL","Travaux Mantes la Jolie - Paris Saint Lazare","",3,,000000,FFFFFF
800803571:MSY-VRC,354,"MSY-VRC","Travaux Massy palaiseau-Versailles Chantiers","",3,,000000,FFFFFF
800804581:MEL-PLY,354,"MEL - PLY","Travaux Melun - Gare de Lyon","",3,,000000,FFFFFF
800804581:LSM-PLY,354,"LSM- PLY","Travaux Lieusaint Moissy - Paris Lyon","",3,,000000,FFFFFF
800850511:LFM-MEA,354,"LFM-MEA","Travaux La Ferté Milon- Meaux","",3,,000000,FFFFFF
800854542:LSCD-VRD,354,"L SCD-VRD","Travaux Saint-Cloud - Versailles Rive Droite","",3,,000000,FFFFFF
800850511:MEA-PSE,354,"MEA-PSE","Travaux Meaux-Paris est","",3,,000000,FFFFFF
800850511:MEA-LFM,354,"MEA-LFM","Travaux Meaux- La Ferté Milon","",3,,000000,FFFFFF
800853521:MBP-PON,354,"MBP-PON","Montigny Beauchamp- Pontoise","",3,,000000,FFFFFF
800850511:PET-CBP,354,"PET - CBP","Travaux Paris Est - Champbenoist-Poigny","",3,,000000,FFFFFF
800850511:PES-PRO,354,"PES-PRO","Travaux Paris Est-Provins","",3,,000000,FFFFFF
800803571:PAZ-DDN,354,"PAZ - DDN","Travaux Gare d'Austerlitz - Dourdan","",3,,000000,FFFFFF
800852551:PLG-MLJ,354,"PLG - MLJ","Travaux Plaisir Grignon - Mantes la Jolie","",3,,000000,FFFFFF
800804581:PL-LFL,354,"PL - LFL","Travaux Paris Lyon - La Ferté Alais","",3,,000000,FFFFFF
800850511:PET-CLM,354,"PET-CLM","Travaux Paris Est - Coulommiers","",3,,000000,FFFFFF
800850511:PPET-MUX,354,"P PET-MUX","Travaux Paris Est - Meaux","",3,,000000,FFFFFF
800854542:NTF-PSL,354,"NTF - PSL","Travaux Nanterre Préfecture - Saint-Lazare","",3,,000000,FFFFFF
800852551:NVSC-PLG,354,"N VSC-PLG","Travaux Versailles Chantiers - Plaisir Grignon","",3,,000000,FFFFFF
800852551:NPMP-VLC,354,"N PMP-VLC","Travaux Versailles Chantiers - Paris Montparnasse","",3,,000000,FFFFFF
800850511:PESB-CRE,354,"P ESB-CRE","Travaux P Esbly - Crécy la Chappelle","",3,,000000,FFFFFF
800850511:PCTH-PET,354,"P CTH-PET","Travaux Paris Est-Château Thierry","",3,,000000,FFFFFF
800850511:PCRE-ESB,354,"P CRE-ESB","Travaux P Crécy la Chappelle - Esbly","",3,,000000,FFFFFF
293193611:611,916,"611","611","",3,,FFCE00,0
293193610:610,916,"610","610","",3,,CEADD2,0
293193609:609,916,"609","609","",3,,C04191,FFFFFF
293193616:616,916,"616","616","",3,,0064B0,FFFFFF
293193615:615,916,"615","615","",3,,83C491,0
293193613:613,916,"613","613","",3,,00814F,FFFFFF
293193603:603,916,"603","603","",3,,8D5E24,FFFFFF
293193602:602,916,"602","602","",3,,E2001A,FFFFFF
293193601:601,916,"601","601","",3,,E3B32A,0
293193607:607,916,"607","607","",3,,F28E43,0
293193605:605,916,"605","605","",3,,D5C900,0
293193604:604,916,"604","604","",3,,CEADD2,0
293193642:642,916,"642","642","",3,,0064B0,FFFFFF
293193640:640,916,"640","640","",3,,FFCE00,0
293193637:637,916,"637","637","",3,,F3A4BA,0
293193645:645,916,"645","645","",3,,D5C900,0
293193644:644,916,"644","644","",3,,83C491,0
293193643:643,916,"643","643","",3,,F28E43,0
293193619:619,916,"619","619","",3,,83C491,0
293193618:618,916,"618","618","",3,,E3B32A,0
293193617:617,916,"617","617","",3,,F3A4BA,0
293193627:627,916,"627","627","",3,,9F9825,FFFFFF
293193623:623,916,"623","623","",3,,98D4E2,0
293193620:620,916,"620","620","",3,,00814F,FFFFFF
092092014:14,426,"14","14","",3,,7F007F,FFFFFF
092092001:1,426,"1","1","",3,,A6D940,0
092092004:4,426,"4","4","",3,,FF6E9E,0
092092003:3,426,"3","3","",3,,E5B200,0
085085001:85-01,410,"85-01","85-01","",3,,000000,FFFFFF
070070002:7002,35,"7002","7002","",3,,FFBF00,0
070070011:7001SCO,35,"7001 SCO","7001 Scolaire","",3,,73FF00,0
070070001:7001,35,"7001","7001","",3,,8066FF,0
070070006:7006,35,"7006","7006 scolaire","",3,,2680FF,0
070070005:7005,35,"7005","7005 scolaire","",3,,FF0000,FFFFFF
070070004:7004,35,"7004","7004 NAVETTE","",3,,FF7300,FFFFFF
038038003:3803,951,"3803","3803","",3,,FF4CFF,0
038038002:3802,951,"3802","3802","",3,,59EDDB,0
038038001:3801,951,"3801","3801","",3,,F7C419,0
038595040:Navette,950,"Navette","NAVETTE","",3,,0066FF,FFFFFF
038038002:3805,951,"3805","3805","",3,,FF1940,FFFFFF
038038004:3804,951,"3804","3804","",3,,59FF26,0
210210116:116,30,"116","116","",3,,878787,0
210210301:003,30,"003","NOYEN-GOUAIX-LONGUEVILLE","",3,,E30F13,FFFFFF
210210201:201,30,"201","201","",3,,98B3DE,0
210210203:203,30,"203","203","",3,,98B4DF,0
210210202:202,30,"202","202","",3,,99A9D7,0
210210106:001,30,"001","LIGNE 1","",3,,1D1D1B,FFFFFF
210210109:001,30,"001","FFOURCHES LONGUEVILLE PROVINS","",3,,1D1D1B,FFFFFF
250177002:002,870,"002","Meaux - Melun","",3,,1AC7FF,0
210210304:003,30,"003","F-FOURCHES - NOYEN - GOUAIX - LONGUEVILLE","",3,,E30F13,FFFFFF
210210204:002,30,"002","LIGNE 2","",3,,2569B2,FFFFFF
210210211:204,30,"204","204","",3,,99AEDA,0
210210108:4E,30,"4 E","4 E","",3,,F4AACC,0
210210104:4D,30,"4 D","4 D","",3,,F4AACC,0
210210217:BRAY11,30,"BRAY 11","BRAY 11","",3,,9DC78E,0
210210209:BRAY9,30,"BRAY 9","BRAY 9","",3,,9DC78E,0
210210210:BRAY3,30,"BRAY 3","BRAY 3","",3,,9DC78E,0
210210101:4A,30,"4 A","4 A","",3,,F4AACC,0
210210111:211,30,"211","211","",3,,96ACD9,0
210210102:4B,30,"4 B","4 B","",3,,F4AACC,0
210210103:4C,30,"4 C","4 C","",3,,F4AACC,0
210210107:4B+D,30,"4 B+D","4 B+D","",3,,F4AACC,0
020149012:15,420,"15","15","",3,,BFED00,0
020149006:16,420,"16","16","",3,,FFBF00,0
020149007:17,420,"17","17","",3,,FF7838,0
020149014:14,420,"14","14","",3,,0055FA,FFFFFF
020149001:1,420,"1","1","",3,,00FFFF,0
020149011:11,420,"11","11","",3,,FF8AFF,0
020149012:12,420,"12","12","",3,,FF0D00,FFFFFF
020149008:18,420,"18","18","",3,,056BFF,FFFFFF
020149007:7,420,"7","7","",3,,61EDD5,0
020149008:8,420,"8","8","",3,,FFF500,0
020149009:9,420,"9","9","",3,,12FF00,0
020149006:6,420,"6","6","",3,,6166FF,0
020149002:2,420,"2","2","",3,,FF7800,FFFFFF
020149003:3,420,"3","3","",3,,B100BD,FFFFFF
020149004:4,420,"4","4","",3,,C2AB42,0
228228012:12,308,"12","12","",3,,BE91C1,0
228228011:11,308,"11","11","",3,,48B274,0
228228010:10,308,"10","10","",3,,DC3235,FFFFFF
228228015:15,388,"15","15","",3,,F9DA61,0
228228014:14,308,"14","14","",3,,F8C335,0
228228013:13,308,"13","13","",3,,283C82,FFFFFF
228228008:08,308,"08","08","",3,,DE3D6B,FFFFFF
228228003:03,308,"03","03","",3,,EF83B3,0
228228002:02,308,"02","02","",3,,285697,FFFFFF
228228001:01,308,"01","01","",3,,006EB6,FFFFFF
228228007:07,105,"07","07","",3,,1AC7FF,0
228228006:06,308,"06","06","",3,,70746F,FFFFFF
228228005:05,308,"05","05","",3,,109539,FFFFFF
228228016:16,308,"16","16","",3,,75B843,0
228771009:PROBUSD,308,"PROBUS D","PROBUS D","",3,,3A6C2C,FFFFFF
228771009:PROBUSC,308,"PROBUS C","PROBUS C","",3,,7F9B79,0
228771009:PROBUSB,308,"PROBUS B","PROBUS B","",3,,B5CCB1,0
228677016:VILLEFERM,308,"VILLEFERM","VILLEFERMOY","",3,,000000,FFFFFF
228771009:PROBUSsco,308,"PROBUSsco","PROBUS scolaire","",3,,337137,FFFFFF
228771009:PROBUSE,308,"PROBUS E","PROBUS E","",3,,349436,FFFFFF
228771009:PROBUSA,308,"PROBUS A","PROBUS A","",3,,75A56E,0
228177047:47,105,"47","47","",3,,1AC7FF,0
228228046:46,308,"46","46","",3,,984B1E,FFFFFF
228228017:17,308,"17","17","",3,,769FC6,0
228228051:NANGIBUSV,308,"NANGIBUSV","NANGIBUS Vert","",3,,26955C,FFFFFF
228228051:NANGIBUSR,308,"NANGIBUSR","NANGIBUS Rouge","",3,,E94846,FFFFFF
